,query,target_query,generated_query
2891,Which languages are spoken in films whose directors have also directed [Johnny English Reborn],English,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language) 
WHERE m.name = 'Johnny English Reborn' 
RETURN DISTINCT l.name"
2892,Which genres make the films that share directors with [Wichita] fall under the stroke,Drama|Horror|Comedy|Western|Adventure,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
WHERE m.name = 'Wichita'
RETURN DISTINCT g.name"
2893,films that share actors with the film [Whose Life Is It Anyway?] were in what genres,Mystery|Horror|Crime|Drama|Music|Adventure|Comedy|Thriller,"MATCH (m:Movie {name: ""Whose Life Is It Anyway?""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
2894,what genres do the films that share directors with [A Lesson in Love] fall under,Horror|Crime|Drama|Fantasy|Comedy|Thriller,"MATCH (m:Movie {name: ""A Lesson in Love""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
2895,Which languages are spoken in films whose directors have also been directed [Vampires],Norwegian,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(v:Movie {name: ""Vampires""}), (m)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
2896,The films that share the actors with the film [The Remains of the Day] are directed by whom,Michael Almereyda|Sebastian Gutierrez|J.T. Tepnapa|Anthony Harvey|Kirk Jones|James Ivory|Michael Cimino|Joel Hopkins|Steven Zaillian|Steven Spielberg|Woody Allen|Ron Underwood|John Carpenter|Jim Sheridan|Richard Donner|Jocelyn Moorhouse|Alan Rickman|Mike Nichols|Wolf Rilla|Mikael Håfström|Jack Hofsiss|Robert Benton|Darren Aronofsky|Sacha Gervasi|Robert Zemeckis|Mel Smith|David Lynch|Jerry Schatzberg|Anthony Hopkins|Austin Chick|Richard Thorpe|Tony Richardson|Julie Taymor|Steven Lisberger|Geoff Murphy|Richard Lester|Edward Zwick|Brett Ratner|Franco Zeffirelli|Laurence Olivier|Damian Harris|Lee Tamahori|John Gielgud|Gregory Hoblit|Jeannot Szwarc|Alan Parker|Martin Brest|Sidney Lumet|Frank Perry|Robert Rossen|Ridley Scott|Martin Scorsese|John Lee Hancock|Oliver Stone|Brenda Chapman|John Madden|Steve Purcell|Graham Baker|Mark Andrews|Grigori Kozintsev|Joel Schumacher|Roger Donaldson|Robert Wise|Scott Hicks|Kenneth Branagh|Richard Attenborough,"MATCH (m:Movie {name: ""The Remains of the Day""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(other:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2897,who are film directors whose writers have also written [Singles],Cameron Crowe|Amy Heckerling|Art Linson,"MATCH (m:Movie {name: ""Singles""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN DISTINCT d.name"
2898,the films written by the writer of [Eloise at the Plaza] starred who,Sofia Vassilieva,"MATCH (m:Movie {name: ""Eloise at the Plaza""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
2899,films that share actors with the [The Anderson Tapes] film were in which languages,Irish|German|English|Japanese|Spanish|Italian,"MATCH (m:Movie {name: ""The Anderson Tapes""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
2900,that are the directors of the films written by the writer of [Born American],Renny Harlin,"MATCH (m:Movie {name: ""Born American""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(otherMovies:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2901,films that share directors with [Dancer in the Dark] films are written by whom,Niels Vørsel|Euripides|Pier Paolo Pasolini|Jørgen Leth|Carl Theodor Dreyer|Lars von Trier,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE m.name = 'Dancer in the Dark'
RETURN w.name"
2902,the films that share the directors with the film [Smoke Signals] were released in what years,2002,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
WHERE m.name = ""Smoke Signals""
RETURN y.name"
2903,What were the years of the release of films that share filmmakers with the film [From Beijing with Love],1999|2008|2001|2004|1996,"MATCH (m:Movie {name: ""From Beijing with Love""})-[:DIRECTED_BY]->(d:Director),
      (m)-[:WRITTEN_BY]->(w:Writer),
      (m2:Movie)-[:DIRECTED_BY]->(d),
      (m2)-[:WRITTEN_BY]->(w),
      (m2)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name AS Release_Year"
2904,the films that share the actors with the film [New York Confidential] are led by whom,Henry Hathaway|Luis Mandoki|Lewis Seiler|Lloyd Bacon|John Brahm|Simon Wincer|Richard Fleischer|Steven Zaillian|Otto Preminger|Joseph L. Mankiewicz|Daniel Mann|Robert Rossen|Gordon Douglas|Robert Parrish|George Cukor|Phil Karlson|Federico Fellini|Lewis Milestone|Nunnally Johnson,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie {name: ""New York Confidential""})
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2905,the films that share actors with the [Minority Report] film were released in what years ,1986|1987|1985|1968|1983|1980|1966|1988|1989|2014|2011|2010|2013|2012|1957|1958|1990|1993|1992|1996|1977|1998|1975|1973|1972|1971|2003|2001|2007|2004|2005|2008,"MATCH (m:Movie {name: 'Minority Report'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN distinct y.name"
2906,the films that share actors with the film [The Breakfast Club] are written by whom,Stephen King|Robert Sheckley|Alex Cox|John Fusco|Tim Burton|Caroline Thompson|S.E. Hinton|Martyn Burke|Gene Quintano|Emilio Estevez|Paul Freiberger|Joel Schumacher|David McCumber|John Hughes|Michael Swaine|Jim Kouf,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie {name: ""The Breakfast Club""}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
2907,the films that share writers with the film [Mammy] were in what genres,Comedy|Musical,"MATCH (m:Movie {name: 'Mammy'})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
2908,which person led the films played by the actors in [The Angel Levine],Ranald MacDougall|Robert Altman|Richard Lester|Susan Stroman|Otto Preminger|Desmond Nakano|Mel Brooks|Martin Ritt|Sidney Poitier|Robert Wise,"MATCH (m:Movie {name: 'The Angel Levine'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2909,Which genres make films that share directors with [Fish Tank] fall under the stroke,Drama|Romance,"MATCH (m:Movie {name: 'Fish Tank'})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(n:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
2910,who is listed as screenwriter of the films starred by [Seven Days in Utopia] actors,Billy Bob Thornton|Henry Jaglom|Tom Cruise|Gerald Di Pego|Robert Syd Hopkins|Stirling Silliphant|Steven Zaillian|John Gregory Dunne|George Lucas|Robert Duvall|Bernard Malamud|Lewis John Carlino|Pat Conroy|Scott Stewart|Michael Herr|Michael Tolkin|Courtney Hunt|Wim Wenders|John Milius|Calder Willingham|Marc Norman|Francis Ford Coppola|Horton Foote|Peter Schink|David Dobkin|Tim McCanlies|Bruce Joel Rubin|Donald E. Westlake|C. Gaby Mitchell|Ken Hixon|John Flynn|Walter Murch|Ebbe Roe Smith|Chris Provenzano|Steve Conrad|Joan Didion|Paddy Chayefsky|Assi Dayan|Elmore Leonard|Philip Kaufman|Jonathan Harr|Hank Searls|Nicholas Meyer|Nathaniel Hawthorne|Jack Higgins|Tom Epperson|Callie Khouri,"MATCH (m:Movie {name: ""Seven Days in Utopia""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN DISTINCT w.name"
2911,The films that share actors with [Fred Claus] were in which languages,French,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""Fred Claus""
RETURN DISTINCT l.name"
2912,the films written by the screenwriter of [Brighton Beach Memoirs] were directed by who,Bob Fosse|Hal Ashby|Jay Sandrich|Mike Nichols|Arthur Hiller|Vittorio De Sica|Peter Farrelly|Herbert Ross|Robert Moore|Glenn Jordan|Jerry Rees|Bud Yorkin|Martha Coolidge|Elaine May|Gene Saks,"MATCH (m:Movie {name: ""Brighton Beach Memoirs""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2913,which languages are spoken in films whose actors are also appearing in [While You Were Sleeping],Thai|Persian|English,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie {name: 'While You Were Sleeping'}), (m)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
2914,The films that share the film directors with the film [The Sunset Limited] were in what genres,Drama|Western,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
WHERE m.name = 'The Sunset Limited'
RETURN DISTINCT g.name"
2915,What were the years of the release of films that share actors with the film [The Cowboy Way],1987|1948|1977|1988|1989|2011|2010|2013|2012|1950|1939|1991|1990|1993|1992|1995|1994|1997|1996|1999|1998|1973|2002|2003|2000|2001|2006|2004|2005|2008|2009,"MATCH (m:Movie {name: ""The Cowboy Way""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year) 
RETURN y.name"
2916,who acted in the films written by the screenwriter of [Black Dynamite],Morgan Freeman,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie {name: ""Black Dynamite""}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
2917,which genres are the films played by [Bangkok Dangerous] actors,Mystery|Horror|Crime|Drama|Fantasy|Animation|Adventure|Action|Comedy|War|Thriller,"MATCH (m:Movie {name: 'Bangkok Dangerous'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
2918,who is listed as screenwriter of the movies starred by [The Emigrants] actors,Stephen King|Vilhelm Moberg|Dick Richards|Jan Troell|Fritjof Capra|David Rayfiel|Ingmar Bergman|Bernt Amadeus Capra|James A. Michener|Steve McQueen|Hannelore Hippe|Richard Matheson|Georg Maas|Lorenzo Semple Jr.|Rick Moranis|Marie Hamsun|Bille August|Alex Raymond|Harold Pinter|Jon Cohen|Dave Thomas|Philip K. Dick|Robert Riskin|Larry Kramer|James Grady|Bengt Forslund|James Hilton|Michael Allin|William Peter Blatty,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE m.name = ""The Emigrants""
RETURN w.name"
2919,what was the years of release of films that share writers with the film [Extreme Movie],2010|2007,"MATCH (m:Movie {name: 'Extreme Movie'})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
2920,the films written by the screenwriter of [Wooden Crosses] were directed by who,Tom Hooper|Richard Boleslawski|Raymond Bernard|Claude Lelouch|Bille August,"MATCH (m:Movie {name: 'Wooden Crosses'})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2921,the films that share actors with the [Once Upon a Time in Shanghai] film were released in what years ,2010|2007,"MATCH (m:Movie {name: ""Once Upon a Time in Shanghai""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
2922,What are the genres of the films whose actors also appear in [Moving],Drama|Comedy|Biography|Crime,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie {name: 'Moving'}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
2923,who heads films that share actors with the film [The Sisterhood of the Traveling Pants],Vicky Jenson|Robert Rodriguez|Jerry LaMothe|Beth Schacter|Dean DeBlois|Julio DePietro|Chris Sanders|Fritz Lang|Takashi Shimizu|Frank Miller|Patricia Cardoso|Todd Berger|Sanaa Hamri|Rigoberto Castañeda|Zackary Adler|Peter Hyams,"MATCH (m:Movie {name: ""The Sisterhood of the Traveling Pants""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN DISTINCT d.name"
2924,what were the release years of the movies that share screenwriters with the movie [In the Electric Mist],1996,"MATCH (m:Movie {name: ""In the Electric Mist""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
2925,films that share writers with the film [Backlash] were in which genres,Romance|Western|Adventure,"MATCH (m:Movie {name: 'Backlash'})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
2926,when the films written by writers of [The Woman in the Fifth] were written ,2010|1997|1989,"MATCH (m:Movie {name: ""The Woman in the Fifth""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
2927,what were the release years of the movies that share screenwriters with the movie [The Mummy],1993|1995|1964|1998|2001|2004|1968|1959|1958|2013,"MATCH (m:Movie {name: ""The Mummy""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
2928,Which types are the films led by the director of [The Black Swan],Romance|Musical|Drama|Adventure|War|Western,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) 
WHERE m.name = ""The Black Swan"" 
WITH d 
MATCH (d)<-[:DIRECTED_BY]-(m:Movie)-[:HAS_GENRE]->(g:Genre) 
RETURN DISTINCT g.name"
2929,the films written by the screenwriter of [Mimino] were directed by who,Georgiy Daneliya,"MATCH (m:Movie {name: ""Mimino""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2930,which led the films written by the writer of [The War Game],Peter Watkins,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) 
WHERE m.name = 'The War Game' 
WITH w 
MATCH (m2:Movie)-[:WRITTEN_BY]->(w) 
MATCH (m2)-[:DIRECTED_BY]->(d:Director) 
RETURN d.name"
2931,who are the actors in the films written by the screenwriter of [The Running Man],Pierce Brosnan|Jeff Fahey|Drew Barrymore|Julie Entwisle|Linda Hamilton|Leslie Nielsen|Richard Farnsworth|Keith Gordon|Danny Lloyd|David Morse|Laurie Holden|Morgan Freeman|Adrienne Barbeau|Robert John Burke|Scatman Crothers|Sissy Spacek|Ed Harris|Jack Nicholson|John Turturro|Wes Bentley|Chloë Grace Moretz|John Stockwell|Christian Slater|Pat Hingle|Ted Levine|Ian McKellen|Tom Skerritt|William Katt|Tom Savini|Thomas Jane|Kathy Bates|Shelley Duvall|Fred Gwynne|Amy Madigan|Herbert Lom|Denise Crosby|Julianne Moore|James Woods|James Caan|Andre Braugher|Laura Harrington|Peter Horton|Gary Busey|Damian Lewis|Megan Follows|Anthony Hopkins|Michael Rooker|Alexandra Paul|Jennifer Jones|Fritz Weaver|Hal Holbrook|Joe Mantegna|Amy Irving|Alan King|Marcia Gay Harden|John Cusack|Jason Lee|Lucinda Jenney|Miguel Ferrer|Christopher Walken|Johnny Depp|David Keith|Jennifer Jason Leigh|Corey Haim|Brad Renfro|Emmanuelle Vaugier|Robert Englund|Frances Sternhagen|Timothy Hutton|Bonnie Bedelia|Laurence Olivier|Michael Clarke Duncan|Tom Hanks|Tim Robbins|Emilio Estevez|Max von Sydow|Piper Laurie|Brooke Adams|Bonnie Hunt|Michael Constantine|Dale Midkiff|Everett McGill,"MATCH (m:Movie {name: ""The Running Man""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(otherMovies:Movie)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
2932,the films that share actors with the [The Moon-Spinners] film were in which languages,Italian|English,"MATCH (m:Movie {name: ""The Moon-Spinners""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
2933,what genres do the films that share directors with [A Lonely Place to Die] fall under,Action|Comedy|Biography|Crime,"MATCH (m:Movie {name: ""A Lonely Place to Die""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
2934,which person led the films played by the actors in [The Hunger Games],Michael Rymer|Vern Oakley|Drake Doremus|Stanley Tucci|Debra Granik|Adam Marcus|Campbell Scott|Bryan Singer|Max Reinhardt|John Fortenberry|Mark Tonderai|Michael Hoffman|David Frankel|Greg Mottola|David O. Russell|Peter Hall|William Dieterle|Susanne Bier|Henry Pincus|Peter Jackson|Frank Pierson|Lori Petty|Evan Dunsky,"MATCH (m:Movie {name: ""The Hunger Games""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
2935,which wrote the films directed by the director of [The Wind and the Lion],Carl Ellsworth|John Milius|Oliver Stone|Stephen Coonts|Dennis Aaberg|Pierre Schoendoerffer|Kevin Reynolds|Jeremy Passmore|Robert E. Howard,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) 
WHERE m.name = ""The Wind and the Lion""
MATCH (movie:Movie)-[:DIRECTED_BY]->(d)
MATCH (movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
2936,Which languages are films that share actors with [The Pleasure Seekers] in,Italian,"MATCH (m:Movie {name: ""The Pleasure Seekers""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
2937,who are the screenwriters that the actors in their movies also appear in the movie [The Long Gray Line],Dorothy B. Hughes|F. Hugh Herbert|Lamar Trotti|Nunnally Johnson|Johnston McCulley|Billy Wilder|Victor Hugo|Vicki Baum|Charles Shyer|George Seaton|Vicente Blasco Ibáñez|Jo Swerling|John Brophy|Jill Sprecher|Sonya Levien|Nancy Meyers|Richard Sherman|Frank S. Nugent|Gwen Davenport|Louis Bromfield|Harry Kurnitz|Edward Streeter|Kathryn Scola|Eric Knight|David Swift|Richard Llewellyn|Graham Greene|Ernest Hemingway|William Lindsay Gresham|Agatha Christie|Samuel Shellabarger|Niven Busch|Thomas B. Costain|Delmer Daves|Valentine Davies|James Kevin McGuinness|Philip Dunne|James Warner Bellah|Peter Viertel|W.R. Burnett|Talbot Jennings|Bill Murray|Samuel A. Taylor|W. Somerset Maugham|John Hughes|John Byrum|Erich Kästner|Chris Columbus|Maurice Walsh|Rafael Sabatini,"MATCH (m:Movie {name: ""The Long Gray Line""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN DISTINCT w.name"
2938,films that share writers with the film [Boys on the Side] were in what genres,Drama|Comedy|Thriller,"MATCH (m:Movie {name: ""Boys on the Side""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(mm:Movie)
MATCH (mm)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
2939,what was the years of the release of films that share writers with the film [Colombiana],1987|1993|1985|1997|1998|1988|2002|2003|2000|2001|2006|2004|2005|2014|2008|2010|2013|2012,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
WHERE m.name = ""Colombiana""
RETURN DISTINCT y.name"
2940,what were the years of the release of films that share actors with the film [Angel],1967|1934|1947|1929|1963|1948|1949|1982|1983|1980|1981|1942|1979|1940|1941|1946|1961|1944|1989|1955|2014|2011|2010|2013|2012|1933|1932|1931|1930|1951|1936|1935|1952|1939|1938|1990|1993|1992|1994|1997|1996|1999|1976|1974|1957|1970|2002|2003|2001|2006|2007|2004|2005|1964|1937|2009|1950,"MATCH (m:Movie {name: ""Angel""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
2941,The films that share actors with [The Wrecking Crew] were in which languages,Italian,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""The Wrecking Crew"" AND m2.name <> ""The Wrecking Crew""
RETURN DISTINCT l.name"
2942,The films that share actors with the [Home on the Range] film are written by whom,Fay Weldon|Paul Auster|Barry Strugatz|Mark R. Burns|Wayne Wang,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE m.name = ""Home on the Range""
RETURN DISTINCT w.name"
2943,films that share writers with the film [World War Z] were in which languages,Klingon,"MATCH (m:Movie {name: 'World War Z'})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
2944,who has written the films led by the director of [The Park Is Mine],Steven Hilliard Stern,"MATCH (m:Movie {name: ""The Park Is Mine""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
2945,who are the directors that the actors in their films appear in the film [The Taking of Pelham One Two Three],Elia Kazan|Joseph Losey|David Miller|Jack Lemmon|James B. Harris|Billy Wilder|Stuart Rosenberg|Mario Bava|Elaine May|Maximilian Schell|John Frankenheimer|Donald Petrie|Gene Saks|Alexander Hall|Menahem Golan|Mike Nichols|Michael Ritchie|Edward Dmytryk|Baltasar Kormákur|Norman Taurog|Herbert Ross|Don Siegel|Herb Gardner|Martin Ritt|Diane Keaton|Ken Annakin|Peter Yates|Nick Castle|Larry Peerce|Richard Lester|Arthur Hiller|Nicholas Ray|Ronald Neame|George Roy Hill|Alan Bridges|Steven Spielberg|Michael Curtiz|Arthur Penn|Charles Matthau|Lewis Milestone|Walter Bernstein|Gene Kelly|Sidney Lumet|Howard Deutch|Fred Schepisi|Richard Fleischer|Gilbert Cates|Andrew V. McLaglen|Stanley Donen|Martha Coolidge|Guy Hamilton,"MATCH (m:Movie {name: 'The Taking of Pelham One Two Three'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN DISTINCT d.name"
