,query,target_query,generated_query
586,The films that share writers with the [Safe Conduct] film have been released for years ,"```cypher
MATCH (m:Movie {name: 'Safe Conduct'})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN m2.name AS Movie, y.name AS Year
```","{'1976', '1980', '1984', '2010', '1989', '1999'}"
587,The films that share writers with the film [Christmas Holiday] were released during which years,"```
MATCH (m:Movie {name: 'Christmas Holiday'})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name
```","{'1946', '2001', '2012', '1929', '1932', '1984', '1981', '1948', '1938', '2004', '1936', '1934', '1950', '1940', '2006'}"
588,who is registered as a director of the films led by the director of [Body Double],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Body Double'})-[:DIRECTED_BY]<-(m2:Movie)
RETURN m2.name as Movie, d.name as Director","{'Graham Yost', 'Alain Corneau', 'Eliot Ness', 'Theodore Dreiser', 'David Mamet', 'David Rabe', 'John Farris', 'Jordan Crittenden', 'John Thomas', 'David Koepp', 'Wilford Leach', 'Oliver Stone', 'Stephen King', 'Michael Cristofer', 'Paul Schrader', 'Brian De Palma', 'Louisa Rose', 'Jim Thomas', 'Tom Wolfe', 'Edwin Torres', 'James Ellroy', 'Lawrence D. Cohen', 'Daniel Lang', 'Armitage Trail'}"
589,who has written the films directed by the director of [Another Gay Movie],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Another Gay Movie""})-[:DIRECTED_BY]<-(m2:Movie)<-[:WRITTEN_BY]-(w:Writer) 
RETURN w.name",{'Todd Stephens'}
590,who are the directors of films whose writers have also written [Liberal Arts],"```
MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Liberal Arts""})<-[:WRITTEN_BY]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN DISTINCT d.name
```",{'Josh Radnor'}
591,which languages are the films that share directors with [Paris Blues] in,"```
MATCH (m:Movie {name: 'Paris Blues'})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name
```",{'English'}
592,what languages are spoken in films whose directors have also been directed [St. Ives],"```
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(si:Movie {name: ""St. Ives""})
MATCH (m)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name
```",{'German'}
593,who acted in the films written by the screenwriter of [Double Indemnity],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Double Indemnity'})-[:WRITTEN_BY]<-(m2:Movie)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name","{'Tom Tully', 'Lloyd Nolan', 'Colin Blakely', 'Sarah Miles', 'Cecil Kellaway', 'Fred MacMurray', 'Pamela Tiffin', 'James Garner', 'William Holden', 'Eve Arden', 'Nina van Pallandt', 'Hume Cronyn', 'Harrison Ford', 'Marilyn Monroe', 'Edward Everett Horton', 'John Barrymore', 'Benny Goodman', 'Ginger Rogers', 'Rita Moreno', 'Danny Kaye', 'Kirk Douglas', 'Sterling Hayden', 'George Raft', 'Stacy Keach', 'Anne Baxter', 'Candy Clark', 'Romane Bohringer', 'James Stewart', 'Tommy Dorsey', 'Jack Nicholson', 'Robert Strauss', 'Jean Arthur', 'Horst Buchholz', 'Mark Rydell', 'Conrad Janis', 'Charles Boyer', 'Ray Milland', 'Juliet Mills', 'Veronica Lake', 'Orson Welles', 'Sylvia Miles', 'Julia Ormond', 'Don Ameche', 'Arlene Francis', 'James Cagney', 'Charles Laughton', 'Dean Martin', 'Zachary Scott', 'Greg Kinnear', 'John Garfield', 'Humphrey Bogart', 'Robert Taylor', 'Charlotte Rampling', 'Nancy Marchand', 'Greta Garbo', 'Paulette Goddard', 'Victor Francen', 'Vincent Cassel', 'Jack Carson', 'Olivia de Havilland', 'Don Taylor', 'Elsa Lanchester', ""Pat O'Brien"", 'Tony Curtis', 'Virginia Mayo', ""Carroll O'Connor"", 'Florence Rice', 'Claire Trevor', 'Robert Montgomery', 'John Ireland', 'Mary Brian', 'Dick Powell', 'Shirley MacLaine', 'Marlene Dietrich', 'Franchot Tone', 'Nancy Guild', 'Alan Ladd', 'John Lund', 'Audrey Hepburn', 'Gary Cooper', 'Bing Crosby', 'Lauren Bacall', 'Lana Turner', 'Gayle Hunnicutt', 'Francis Lederer', 'Walter Matthau', 'Kim Novak', 'Joan Crawford', 'Tom Ewell', 'Jane Wyman', 'Elliott Gould', 'George Montgomery', 'Joan Fontaine', 'Robert Stephens', 'Anne Shirley', 'Robert Mitchum', 'Claudette Colbert', 'Paula Prentiss', 'Otto Preminger', 'Ray Walston', 'Helen Broderick', 'Monica Bellucci', 'Pia Zadora', 'Tyrone Power', 'Melvyn Douglas', 'Wallace Beery', 'Jack Lemmon', 'Audrey Totter', 'Adolphe Menjou', 'Jessica Lange'}"
594,who acted in the films headed by the director of [Chop Shop],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name:'Chop Shop'})-[:DIRECTED_BY]<-(m2:Movie)<-[:STARRED_ACTORS]-(a:Actor)
RETURN a.name","{'Laura Dern', 'Andrew Garfield', 'Werner Herzog', 'Michael Shannon'}"
595,"which are the directors of the films written by the writer of [Take Care of Your Scarf, Tatiana]","```
MATCH (m:Movie {name: 'Take Care of Your Scarf, Tatiana'})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(other_movies:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name
```","{'Mika Kaurismäki', 'Aki Kaurismäki', 'Menahem Golan', 'Josef von Sternberg'}"
596,the movies written by the screenwriter of [Dark Habits] starred who,"```
MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(n:Movie {name: ""Dark Habits""})-[:STARRED_ACTORS]->(a:Actor)
RETURN m.name as Movie, a.name as Actor
```","{'Francesca Neri', 'Verónica Forqué', 'Jan Cornet', 'Javier Bardem', 'Antonio Banderas', 'Darío Grandinetti', 'Gael García Bernal', 'Carmen Maura', 'Victoria Abril', 'Liberto Rabal', 'Rosario Flores', 'Cecilia Roth', 'Leonor Watling', 'Imanol Arias', 'Javier Cámara', 'Penélope Cruz', 'Lola Dueñas', 'Miguel Bosé', 'Elena Anaya', 'José Luis Gómez', 'Lluís Homar', 'Marisa Paredes', 'Fele Martínez', 'Daniel Giménez Cacho', 'Blanca Portillo'}"
597,which genres are the films directed by the director [The Life and Death of Peter Sellers],"```
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""The Life and Death of Peter Sellers""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name
```","{'Family', 'Horror', 'Adventure', 'Action', 'Drama'}"
598,which were the dates for the release of the films written by the writer of [Mixed Nuts],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Mixed Nuts""})-[:WRITTEN_BY]<-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name","{'1998', '1983', '1992', '1996', '1945', '1986', '1993', '1989', '2005', '1990', '2011', '1950'}"
599,the films that share the films with the [Baarìa] film were released in what years,"MATCH (m:Movie)-[:RELEASE_YEAR]->(y:Year) 
WHERE m.name IN ( 
    SELECT m2.name 
    FROM MATCH (m1:Movie)-[:DIRECTED_BY|:WRITTEN_BY|:STARRED_ACTORS|:HAS_TAGS|:HAS_GENRE]->(e)<-[:DIRECTED_BY|:WRITTEN_BY|:STARRED_ACTORS|:HAS_TAGS|:HAS_GENRE]-(m2:Movie) 
    WHERE m1.name = 'Baarìa' 
) 
RETURN y.name","{'1998', '1988', '2006', '1995', '2009', '2000', '2013', '1990', '1994'}"
600,who are the writers that the actors in their films appear also in the film [The Bag Man],"```
MATCH (m:Movie {name: 'The Bag Man'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(otherMovies:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN DISTINCT w.name
```","{'Luc Besson', 'Albert Husson', 'F. Scott Fitzgerald', 'Stephen Metcalfe', 'Hilary Henkin', 'Tonino Guerra', 'William Dear', 'Tobias Wolff', 'Paul Morrissey', 'Ramón Menéndez', 'John Berendt', 'Edgar Allan Poe', 'Herman Melville', 'Richard Matheson', 'Peter Tolan', 'Lee Daniels', 'J.D. Zeik', 'Guy Bolton', 'Greg Glienna', 'Donald E. Westlake', 'Marcelle Maurette', 'Robert Zemeckis', 'James R. Webb', 'Richard Price', 'Bob Randall', 'Gerald Kersh', 'Aki Kaurismäki', 'Michael Cimino', 'Rodrigo Cortés', 'Martin Scorsese', 'Irwin Winkler', 'Jim Thompson', 'Robert Benton', ""Morgan O'Neill"", 'Jonathan Roberts', 'Cédric Kahn', 'S.K. Lauren', 'Dibakar Banerjee', 'Giuseppe Tornatore', 'Cameron Crowe', 'Robert Bolt', 'Ettore Scola', 'Trent Harris', 'Alan Parker', 'John Gregory Dunne', 'David Mamet', 'Joel Schumacher', 'Jim Jarmusch', 'Bob Gale', 'Evan Daugherty', 'John Hartwell', 'Mary Ruth Clarke', 'Billy Crystal', 'Sergio Leone', 'Harold Pinter', 'Savage Steve Holland', 'Neal Jimenez', 'Bruce Wagner', 'Ben Livingston', 'John Cusack', 'Jake LaMotta', 'Karine Sudan', 'Scott McPherson', 'Jonathan Parker', 'Alan Glynn', 'John Hamburg', 'Georges Simenon', 'Brian De Palma', 'Michael Mann', 'Tom Musca', 'John Darrouzet', 'Joseph Anthony', 'Menahem Golan', 'Hannah Shakespeare', 'Kario Salem', 'Peter McCarthy', 'Stephen Katz', 'Charlie Kaufman', 'Priscilla Chapman', 'Ranald MacDougall', 'Mary Shelley', 'Shane Acker', 'Matthew Quick', 'Roland Emmerich', 'Carol Sobieski', 'Tom Stoppard', 'Gregory Widen', 'Peter Abrahams', 'Larry Beinhart', 'Mark Bowden', 'Jim Herzfeld', 'Justin Zackham', 'John D. MacDonald', 'Edward Anderson', 'Robert Rodriguez', 'Quinn K. Redeker', 'Fyodor Dostoevsky', 'Nick Flynn', 'Kevin Wade', 'Charles McKeown', 'Claire Cook', 'John Grisham', 'David O. Russell', 'Michael Cooney', 'Richard Russo', 'Oliver Sacks', 'Gary David Goldberg', 'Ranulph Fiennes', 'Joan Didion', 'Harold Ramis', 'William Hjortsberg', 'James Mangold', 'Mardik Martin', 'Marc Klein', 'Bernardo Bertolucci', 'Michael Crichton', 'Ulli Lommel', 'Chazz Palminteri', 'Kenneth Lonergan', 'Deric Washburn', 'Bill Fishman', 'Scott Walker', 'Tonino Benacquista', 'Daniel E. Taylor', 'Mark Harris', 'Scott Phillips', 'Stephen King', 'Nicholas Pileggi', 'Pamela Pettler', 'Kirk Jones', 'Nick Hornby', 'Paul Schrader', 'Art Linson', 'Terry Gilliam', 'T. Coraghessan Boyle', 'Louis Garfinkle', 'Massimo De Rita'}"
601,who acted in the films headed by the director of [The Shoes of the Fisherman],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director{name:""The Shoes of the Fisherman""})-[:DIRECTED_BY]<-(m2:Movie)<-[:STARRED_ACTORS]-(a:Actor) 
RETURN a.name","{'Robert Joy', 'Alec Guinness', 'Max von Sydow', 'Cheryl Ladd', 'Charlotte Rampling', 'Richard Jordan', 'Richard Harris', 'Jan Sterling', 'Charlton Heston', 'Roy Dupuis', 'Gary Cooper', 'Natalie Wood', 'Don Murray', 'Will Sampson', 'Michael Redgrave', 'Roscoe Lee Browne', 'Deborah Kerr', 'Dana Wynter', 'George Segal', 'Steven Bauer', 'Robert Wagner', 'Daniel J. Travanti', ""Edmond O'Brien"", 'Jenny Agutter', 'Senta Berger', 'George Hamilton', 'James Cagney', 'Kris Kristofferson', 'Susan Kohner', 'Michael York', 'Glynis Johns'}"
602,who acted in the films written by the screenwriter of [Johnny Angel],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Johnny Angel""})-[:WRITTEN_BY]<-(m2:Movie)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name","{'Lizabeth Scott', 'Victor Mature', 'Sessue Hayakawa', 'Sydney Greenstreet', 'Peter Lorre', 'Humphrey Bogart', 'Faye Emerson', 'Cary Grant', 'Dick Powell', 'Florence Marly', 'Betty Grable', 'Zachary Scott', 'Debbie Reynolds', 'Carole Landis', 'John Garfield', 'Morris Carnovsky'}"
603,which genres make films that share actors with [Happy Endings] fall under,"```
MATCH (m:Movie {name: ""Happy Endings""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(n:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name
```","{'Thriller', 'Horror', 'Adventure', 'Comedy', 'Drama'}"
604,which languages are spoken in films whose directors have also directed [Trial],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)-[:DIRECTED_BY]<-(:Movie {name: ""Trial""})-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name","{'German', 'Mandarin'}"
605,which types are directed by the director of [Against All Odds],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) 
WHERE m.name = ""Against All Odds"" 
WITH d 
MATCH (m:Movie)-[:DIRECTED_BY]->(d) 
RETURN DISTINCT labels(m)","{'Thriller', 'Sport', 'Crime', 'Action', 'Drama', 'Music'}"
606,which are the main languages in the films run by the director of [The Mourning Forest],"MATCH (m:Movie {name: ""The Mourning Forest""})-[:DIRECTED_BY]->(d:Director)-[:DIRECTED_BY]<-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name as Language",{'Japanese'}
607,"who directs films that share actors with the film [What's Up, Doc?]","```
MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)<-[:DIRECTED_BY]-(d:Director)
WHERE m.name = ""What's Up, Doc?""
RETURN DISTINCT d.name
```","{'Walter Hill', 'Arthur Hiller', 'Irvin Kershner', 'Gene Kelly', 'Mel Brooks', 'Jonathan Lynn', 'Peter Bogdanovich', 'Howard Zieff', 'Nora Ephron', 'Anne Fletcher', 'Herbert Ross', 'Martin Ritt', 'Bud Yorkin', 'Jay Roach', 'George Cukor', 'Gene Wilder', 'Emile Ardolino', 'William Wyler', 'Alan Alda', 'Buck Henry', 'Sydney Pollack', 'Paul Mazursky', 'Barbra Streisand', 'Blake Edwards', 'Basil Dearden', 'William A. Wellman', 'Stanley Kubrick'}"
608,What were the dates for the release of the films written by the [Appointment with Death] writer,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Appointment with Death'})-[:WRITTEN_BY]<-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name","{'1978', '1946', '1974', '1972', '2006', '1973', '1977', '1945', '1979', '1964', '1963', '1957', '2007'}"
609,What were the release dates of the films run by the director of [Red Dawn],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Red Dawn""})-[:DIRECTED_BY]<-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN m2.name, y.name","{'1978', '1975', '1973', '1945', '1997', '2011', '1982', '1991'}"
610,which are the main languages in the films played by actors in [Honor Among Lovers],"```
MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""Honor Among Lovers""
RETURN DISTINCT l.name
```","{'English', 'German', 'Japanese', 'French'}"
611,What languages are spoken in the films whose writers have also written [Delivery Man],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Delivery Man""})-[:WRITTEN_BY]<-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name",{'French'}
612,who are the actors in the films directed by the director of [Spy Game],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Spy Game""})-[:DIRECTED_BY]<-(m2:Movie)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name","{'Kevin Costner', 'Randy Quaid', 'Jon Voight', 'Delroy Lindo', 'Keira Knightley', 'Maureen Stapleton', 'Judge Reinhold', 'Dennis Hopper', 'Catherine Deneuve', 'James Garner', 'Lauren Bacall', 'Eddie Murphy', 'Kelly McGillis', 'Madeleine Stowe', 'Robert Duvall', 'Denzel Washington', 'David Bowie', 'Christopher Walken', 'Kim Coates', 'Christian Slater', 'Susan Sarandon', 'Ronny Cox', 'Damon Wayans', 'Anthony Quinn', 'Robert De Niro', 'Anthony Edwards', 'Wesley Snipes', 'Will Smith', 'Nicole Kidman', 'Jacqueline Obradors', 'Stuart Wilson', 'Gene Hackman', 'Lisa Bonet', 'Patricia Arquette', 'Bruce Willis', 'Val Kilmer', 'Chris Pine', 'Noble Willingham', 'Radha Mitchell', 'Tom Cruise', 'Dakota Fanning', 'Mickey Rourke', 'Chelsea Field'}"
613,which acted in films led by the director of [Helen of Troy],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Helen of Troy""})-[:DIRECTED_BY]<-(m2:Movie)<-[:STARRED_ACTORS]-(a:Actor) RETURN a.name","{'Richard Beymer', 'David Wayne', 'Valentina Cortese', 'Boris Karloff', 'Michael Rennie', 'Fredric March', 'Owen Wilson', 'Liam Neeson', 'Robert Preston', 'Hugh Marlowe', 'Peter Falk', 'Arthur Hill', 'Julie Andrews', 'Theodore Bikel', 'Bela Lugosi', 'Marsha Mason', 'Keanu Reeves', 'William Holden', 'Natalie Wood', 'Keith Poulson', 'Nick Offerman', 'James Olson', 'Robert Ryan', 'Kate Reid', 'Walter Slezak', 'Candice Bergen', 'Richard Basehart', 'Richard Burton', 'Paul Douglas', 'George C. Scott', 'Simon Oakland', 'Susan Swift', 'Patricia Neal', 'Claire Bloom', 'Shirley MacLaine', 'Christopher Plummer', 'Robert Mitchum', 'Lili Taylor', 'William Lundigan', 'Claire Trevor', 'Richard Crenna', 'Rita Moreno', 'Steve McQueen', 'Anthony Hopkins', 'Lawrence Tierney', 'Barbara Stanwyck', 'Richard Johnson', 'Ruby Dee', 'Nastassja Kinski', 'Julie Harris', 'Russ Tamblyn', 'Anthony Franciosa', 'Susan Hayward', 'Jess Weixler', 'James Cagney', 'Barbara Bel Geddes', 'Audrey Totter', 'Harry Belafonte', 'Richard Attenborough', 'Jean Simmons', 'Andrew McCarthy'}"
614,What were the release dates of the films run by the director of [One Night Stand],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'One Night Stand'})-[:DIRECTED_BY]<-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name","{'1951', '1988', '1967', '1995', '2000', '1991', '1993', '2013', '2003', '1990', '2001', '1994', '1999'}"
615,which person has written the films directed by [Crisis] &apos;s director,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Crisis'})-[:DIRECTED_BY]<-(m2:Movie)<-[:WRITTEN_BY]-(w:Writer)
RETURN w.name","{'Paddy Chayefsky', 'Jan Costin Wagner', 'Ulla Isaksson', 'Ingmar Bergman', 'F. Scott Fitzgerald', 'Sinclair Lewis', 'Tennessee Williams', 'Julius J. Epstein', 'Richard Brooks', 'Joseph Conrad', 'Akira Kurosawa', 'Gore Vidal', ""Frank O'Rourke"", 'Charles McCarry', 'James Poe', 'Steve McQueen', 'Fyodor Dostoevsky', 'Judith Rossner', 'Stephen Fry', 'Philip G. Epstein', 'Truman Capote', 'Baran bo Odar', 'Kenneth Branagh'}"
616,when the films directed by the director of the [The Miracle of Morgan's Creek] release,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)-[:DIRECTED_BY]<-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
WHERE m.name = 'The Miracle of Morgan\'s Creek'
RETURN m2.name, y.name","{'1947', '1984', '1948', '1942', '1940', '1944', '1941'}"
617,who acted in the films headed by the director of [High Time],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)-[:DIRECTED_BY]<-(m2:Movie)<-[:STARRED_ACTORS]-(a:Actor) WHERE m.name = ""High Time"" RETURN a.name","{'Charles Denner', 'Peter Sellers', 'Roberto Benigni', 'Charles Bickford', 'Bo Derek', 'Rock Hudson', 'Claudia Cardinale', 'Herbert Lom', 'Claudine Longet', 'Steve Martin', 'Audrey Hepburn', 'Jimmy Smits', 'Dudley Moore', 'Jean Reno', 'Robert Preston', 'Peter Falk', 'Julie Andrews', 'Stefanie Powers', 'James Garner', 'Burt Reynolds', 'Lana Clarkson', 'William Holden', 'Natalie Wood', 'George Peppard', 'Cary Grant', 'Ellen Barkin', 'Kevin Kline', 'Kirstie Alley', 'Glenn Ford', 'Lesley Ann Warren', 'Tony Curtis', 'John Ritter', 'JoBeth Williams', 'Lee Remick', 'Patricia Neal', 'Elke Sommer', 'Jack Klugman', 'Capucine', 'Ted Danson', 'Robert Webber', 'Robert Wagner', 'Jeremy Kemp', 'Joseph Bottoms', 'Howie Mandel', 'Buddy Ebsen', 'Larry Hagman', 'Nelly Borgeaud', 'Bruce Willis', 'Lorraine Bracco', 'Emily Mortimer', 'Jack Lemmon', ""Ryan O'Neal"", 'Brigitte Fossey', 'Kim Basinger', 'David Niven'}"
618,which were the release dates of the films led by the director of [You Will Meet a Tall Dark Stranger] ,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""You Will Meet a Tall Dark Stranger""})-[:DIRECTED_BY]<-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name","{'1988', '2002', '1977', '1983', '1985', '2009', '1997', '1994', '1993', '2003', '2001', '1978', '1971', '1980', '2012', '1975', '1973', '1992', '1989', '1990', '2006', '1998', '1966', '2014', '1969', '1996', '1979', '2004', '2013', '1982', '2005', '1999', '2007', '1995', '1984', '2000', '1986', '2011', '2008', '1991', '1987'}"
619,the films written by the screenwriter of [Jefferson in Paris] were directed by who,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name: 'Jefferson in Paris'})-[:WRITTEN_BY]<-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name","{'James Ivory', 'John Schlesinger'}"
620,when the films were written by writers from [The Chosen One],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'The Chosen One'
RETURN m.name, (m)-[:RELEASE_YEAR]->(y:Year) AS Year","{'2002', '2001'}"
621,what genres are the films written by [Clouds of Sils Maria] screenwriters,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Clouds of Sils Maria""})-[:WRITTEN_BY]<-(otherMovies:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name","{'Thriller', 'Family', 'Drama'}"
622,who are the actors in the films directed by the director of [Bad Medicine],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Bad Medicine""})-[:DIRECTED_BY]<-(movie:Movie)-[:STARRED_ACTORS]->(a:Actor) 
RETURN a.name","{'Lily Tomlin', 'Jack Lemmon', 'Dan Aykroyd', 'Bonnie Hunt'}"
623,what types are directed by the director of [12 and Holding],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) WHERE m.name = '12 and Holding'
MATCH (m2:Movie)-[:DIRECTED_BY]->(d)
RETURN DISTINCT labels(m2)",{'Drama'}
624,which were the release dates of the films led by the director of [Private Fears in Public Places] ,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director{name:'Private Fears in Public Places'})-[:DIRECTED_BY]<-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name","{'1961', '1955', '1956', '2012', '1977', '1983', '2009', '1997', '1993', '2003', '1950'}"
625,Which genres make films that share directors with [White Material],"```
MATCH (m:Movie {name: ""White Material""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name
```","{'Horror', 'Drama'}"
626,who has written movies that share actors with the film [Piranha 3D],"```cypher
MATCH (m:Movie {name: ""Piranha 3D""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)<-[:WRITTEN_BY]-(w:Writer)
RETURN DISTINCT w.name
```","{'Peter Benchley', 'Neil Simon', 'Gary K. Wolf', 'Richard Conlin', 'E. Max Frye', 'Everett De Roche', 'John Byrum', 'Reginald Rose', 'Darryl Ponicsan', 'Marcelle Maurette', 'Guy Bolton', 'Mike Figgis', 'Robert Zemeckis', 'James Burke', 'Brian Clark', 'Roger L. Simon', 'George W. Trendle', 'Tom Ackermann', 'Bob Gale', 'Paul Gallico', 'Jonathan Hensleigh', 'David M. Rosenthal', 'Joseph L. Mankiewicz', 'John L. Greene', 'Sherri Stoner', 'Peter S. Seaman', 'Frank Parkin', 'Carl Gottlieb', 'John Landis', 'Wesley Strick', 'David Simkins', 'Tom Topor', 'Linda Woolverton', 'Jeffrey Price', 'Barry Levinson', 'Walter Hill', 'Robert Mark Kamen', 'Alvin Sargent', 'George Lucas', 'Joel Oliansky', 'Paul Rudnick', 'Lee David Zlotoff', 'Keoni Waxman', 'Alvin Moscow', 'James Gunn', 'Deanna Oliver', 'Nancy Dowd', 'Harvey Wheeler', 'Patrick Sheane Duncan', 'George A. Romero', 'Michael Jackson', 'Steven Spielberg', 'Leslie Charteris', 'Patricia Hearst', 'Mordecai Richler', 'Dick Christie', 'Jon Connolly', 'Eugene Burdick', 'David Loucka', 'Scott Rosenberg', 'Jonathan Lynn', 'Carl Hiaasen', 'Bob Clark', 'James Hadley Chase', 'Lewis Carroll', 'John Sayles', 'Chris Ver Wiel', 'Andrew Bergman', 'David Koepp', ""John O'Brien"", 'Tony Giglio', 'Fran Striker', 'Heywood Gould', 'Katherine Brooks', 'Paul Schrader', 'Paul Mazursky', 'Joe Connelly', 'Jim Kouf', 'Jay Cronley'}"
