,query,target_query,generated_query
4256,the actor [Betty Grable] co-starred with who,Marilyn Monroe|Jack Oakie|David Wayne|Rick Moranis|Steve Martin|Alice Faye|Don Ameche|Carmen Miranda|Carole Landis|Dan Dailey|Victor Mature|June Haver|Lauren Bacall|John Payne|Charlotte Greenwood|Joan Cusack,"MATCH (a:Actor {name: ""Betty Grable""})<-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]->(coStar:Actor)
RETURN coStar.name"
4257,which screenwriters co-wrote movies with [Carlen Altman],Alex Ross Perry,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = ""Carlen Altman""
MATCH (m)-[:WRITTEN_BY]->(coWriter:Writer)
WHERE coWriter.name <> ""Carlen Altman""
RETURN DISTINCT coWriter.name"
4258,which person directed the films written by [Prasoon Joshi],Rakeysh Omprakash Mehra,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Prasoon Joshi""}), (m:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4259,what are the main languages in [Fritz Kampers] starred movies,German,"MATCH (a:Actor {name: ""Fritz Kampers""})-[:STARRED_ACTORS]-(m:Movie)-[:IN_LANGUAGE]-(l:Language)
RETURN l.name"
4260,who is listed as director of [Eugenia Yuan] starred movies,Steve Barron,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name: ""Eugenia Yuan""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4261,who are the actors in [Brian Robbins] &apos;s films,Eddie Murphy|Terry Crews|Leonardo Nam|Chris Evans|Kenan Thompson|Bryan Greenberg|Kel Mitchell|Scarlett Johansson|Thandie Newton,"MATCH (d:Director {name:""Brian Robbins""})<-[:DIRECTED_BY]-(m:Movie)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
4262,which languages are the films staged by [Aman Verma] in,Hindi,"MATCH (a:Actor {name: 'Aman Verma'})<-[:STARRED_ACTORS]-(m:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
4263,who directed the films written by [Terri Hughes],Rodman Flender,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Terri Hughes""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4264,which person directed the films written by [André De Toth],Henry King,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'André De Toth'}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4265,which are the actors in the films written by [George Sluizer],Nancy Travis|Jeff Bridges|Kiefer Sutherland,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""George Sluizer""}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
4266,who are the actors of the screenwriter [Tom Lewis],Barry Sullivan|Loretta Young,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Tom Lewis""}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
4267,who are the actors in [Terence Fisher] &apos;s films,Zita Johann|Willard Parker|Peter Cushing|Brendan Fraser|Martita Hunt|André Morell|Yvonne Monlaur|Boris Karloff|Simon Ward|Freddie Jones|Lizabeth Scott|Matt Frewer|Charles Gray|Paul Henreid|Kenneth Welsh|Anton Diffring|Eunice Gayson|David Manners|Dennis Price|Leon Greene|Christopher Lee|Wendy Barrie|Nigel Bruce|Francis Matthews|Barbara Payton|John Hannah|Michael Gwynn|Arnold Vosloo|Richard Pasco|Rachel Weisz|James Hayter|Thorley Walters|Virginia Field|Barbara Shelley|Veronica Carlson|Stephen Murray|Richard Greene|Basil Rathbone|David Prowse|Shane Briant,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Terence Fisher'}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
4268,the films led by [David Roach] were in what genres,Documentary,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""David Roach""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4269,What are the genres of films written by [Peter Milne] ,Drama,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Peter Milne""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4270,who is registered as director of written films [Leo Marks],David Greene|Michael Powell,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Leo Marks'}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4271,which genres make the movies written by [Pam Brady] fall under,Comedy,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Pam Brady'}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4272,Director of [The Accused] is also the director of which films,Brokedown Palace|Over the Edge|Bad Girls|Love Field|Unlawful Entry|The Slams|Heart Like a Wheel|Immediate Family|Project X,"MATCH (m:Movie {name: ""The Accused""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
4273,the films written by [Anton Chekhov] were in which genres,Drama,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Anton Chekhov""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4274,The [Lorraine Toussaint] films were directed by whom,Bill Forsyth,"MATCH (a:Actor {name: ""Lorraine Toussaint""})<-[:STARRED_ACTORS]-(m:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4275,who wrote the screenplay for the movies starred by [Ward Bond],George Waggner|Paul Fix|Frank S. Nugent|Nicholas Ray|Gordon Ray Young|Michael Hogan|Gerald Butler|Maurice Walsh,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Ward Bond""}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
4276,which has written the films staged by [Marta Etura],James Hadley Chase,"MATCH (a:Actor {name: 'Marta Etura'})<-[:STARRED_ACTORS]-(m:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
4277,[Pamela Gray] &apos; s films were directed by whom,Tony Goldwyn,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Pamela Gray'}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4278,Which types are the films written by [Daniel Presley],Comedy,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name:""Daniel Presley""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4279,who is listed as screenwriter of [Richard Burton] acted films,Catherine Breillat|René Hardy|Daniel Carney|Daphne Du Maurier|Alistair MacLean|Joseph L. Mankiewicz|Sidney Buchman|Ernest Lehman|Vincent Lawrence|Tennessee Williams|Peter Shaffer|Edward Anhalt|Eduardo Mignogna|Charles Perrault|Bridget Boland|Louis Bromfield|John Huston|William Shakespeare|Ranald MacDougall|John Hale|John le Carré|John Osborne|Nicholas Ray|Jean Anouilh|Terence Rattigan|Franco Zeffirelli|Merle Miller|Bartlett Cormack|Guy Trosper|Waldemar Young|Robert Rossen|Michael Radford|Philip Dunne|Maxwell Anderson|Richard Sokolove|Paul Dehn|Lloyd C. Douglas|George Orwell|Gina Kaus|Albert Maltz|Edward Dmytryk,"MATCH (a:Actor {name: ""Richard Burton""})<-[:STARRED_ACTORS]-(m:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
4280,which screenwriters co-wrote films with [Jordan Belfort],Terence Winter,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = ""Jordan Belfort""
MATCH (m)-[:WRITTEN_BY]->(co:Writer)
WHERE co.name <> ""Jordan Belfort""
RETURN DISTINCT co.name"
4281,Which genres do [George A. Romero] movies fall under,Drama|Action|Horror,"MATCH (d:Director {name: 'George A. Romero'})<-[:DIRECTED_BY]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
4282,which the films share the same director of [The Specialist],Crime Zone|Anaconda,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie) WHERE m.name = ""The Specialist"" RETURN m2.name"
4283,the actor also [Beyond Re-Animator] in which movies,Re-Animator|Would You Rather|Monument Ave.|Dark House|Bride of Re-Animator|From Beyond,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(otherMovies:Movie) WHERE m.name = ""Beyond Re-Animator"" RETURN otherMovies.name"
4284,who is listed as screenwriter of [Adam Faith] acted films,Neil Gaiman|Matthew Vaughn,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name: 'Adam Faith'}), (m:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
4285,which person directed the movies starred by [Susan Penhaligon],Kevin Connor,"MATCH (a:Actor {name: 'Susan Penhaligon'})<-[:STARRED_ACTORS]-(m:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4286,[House of Strangers] Director is also the director of which films,"Sleuth|Guys and Dolls|The Honey Pot|Suddenly, Last Summer|Julius Caesar|People Will Talk|Cleopatra|The Barefoot Contessa|5 Fingers|A Carol for Another Christmas|No Way Out|A Letter to Three Wives|All About Eve|There Was a Crooked Man...|The Quiet American|Dragonwyck|Somewhere in the Night","MATCH (m:Movie {name: ""House of Strangers""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(other:Movie)
WHERE other.name <> ""House of Strangers""
RETURN other.name"
4287,Who directed the films staged by [Alessandro Preziosi],Bob Clark,"MATCH (a:Actor {name: ""Alessandro Preziosi""})<-[:STARRED_ACTORS]-(m:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4288,the actor [Jack Klugman] co-starred with who,Jack Lemmon|Aaron Kwok|Frank Sinatra|Charles Bickford|Lee Remick,"MATCH (a:Actor {name: 'Jack Klugman'})<-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]->(co:Actor)
WHERE NOT co.name = 'Jack Klugman'
RETURN co.name"
4289,who directed the films written by [Alice Sebold],Peter Jackson,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Alice Sebold'}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4290,what genres are the films staged by [Richard Pasco] in,Horror,"MATCH (a:Actor {name: 'Richard Pasco'})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4291,who are the directors of the films put on stage by [Dorian Brown],David Boyd,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:'Dorian Brown'}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4292,What genres are the films staged by [Aman Verma] in,Drama,"MATCH (a:Actor {name: 'Aman Verma'})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4293,who has acted in concert with [Christopher Allport],Kelly Preston|Michael Keaton|Scott MacDonald,"MATCH (a:Actor {name: ""Christopher Allport""})-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]-(coActor:Actor)
WHERE a <> coActor
RETURN DISTINCT coActor.name"
4294,who wrote the screenplay for the movies starred by [William Hurt],Mark Medoff|Josh Klausner|Pete Hamill|Henry Bean|Martin Cruz Smith|John Wagner|Dylan Mohan Gray|Lawrence Kasdan|Woody Allen|Dennis Potter|Jon Krakauer|Nora Ephron|Sean Penn|Karen Croner|Zak Penn|Julie Delpy|Alex Proyas|Josh Olson|Lem Dobbs|Paula Milne|Bruce A. Evans|Markus Schleinzer|Marco Martins|Anna Quindlen|Dick Maas|Frank Galati|James L. Brooks|Paddy Chayefsky|John Penney|Steve Tesich|Manuel Puig|Anne Tyler|Leonard Schrader|Hesper Anderson|Julie Gavras|Robert Harvey|Lewis Carroll|Ethan Canin|David S. Goyer|Vince Locke,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'William Hurt'}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
4295,the films written by [Krzysztof Zanussi] starred which actors,Leslie Nielsen|Lochlyn Munro,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Krzysztof Zanussi'}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
4296,which types are [Luke Kirby] &apos;s films,Drama|Comedy,"MATCH (a:Actor {name: 'Luke Kirby'})-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
4297,what were the release years the films starred by [June Foray],1986|1952,"MATCH (a:Actor {name: 'June Foray'})<-[:STARRED_ACTORS]-(m:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
4298,Which films have the same [The Craft] actor ,"Wild Things|I Really Hate My Job|Humboldt County|Wild Tigers I Have Known|Vertical Limit|When Will I Be Loved|54|The In-Laws|Montana|Blind Horizon|End of Days|Return to Oz|Three to Tango|The Company|Imaginary Crimes|Nowhere|Deuces Wild|The Island of Dr. Moreau|The Waterboy|Panic|Niagara, Niagara","MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie) 
WHERE m.name = 'The Craft' 
RETURN m2.name"
4299,What languages are spoken in films directed by [Pirjo Honkasalo],Finnish,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director{name:""Pirjo Honkasalo""}), (m)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
4300,the actor [Edmund Purdom] is a co-star of who,Louis Calhern|Christopher George|Lana Turner|Frank Braña,"MATCH (a:Actor {name: ""Edmund Purdom""})<-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]->(co:Actor)
RETURN co.name"
4301,which screenwriters co-wrote films with [Susanna Moore],Jane Campion,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Susanna Moore'
WITH m
MATCH (m)-[:WRITTEN_BY]->(co:Writer)
WHERE co.name <> 'Susanna Moore'
RETURN DISTINCT co.name"
4302,which types are the films led by [Rich Moore],Comedy|Animation,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Rich Moore""}), (m)-[:HAS_GENRE]->(g:Genre) RETURN g.name"
4303,what were the release years the films starred by [Zachary Knighton],1986|2007,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Zachary Knighton""}), (m)-[:RELEASE_YEAR]->(y:Year) RETURN y.name"
4304,the actor [Rainie Yang] is a co-star of who,Isabella Leong,"MATCH (a:Actor {name: 'Rainie Yang'})<-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]->(co:Actor)
RETURN co.name"
4305,Which genres are the films staged by [Ann Wedgeworth] in,Music,"MATCH (a:Actor {name: 'Ann Wedgeworth'})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4306,These are the films that have the same [Adventures in Babysitting] actor,The Saint|Cocktail|Janie Jones|Piranha 3D|The Karate Kid|Molly|House at the End of the Street|Leaving Las Vegas|Link|Book of Love|Palmetto|Cheetah|Waking Madison|Hollow Man|The Trigger Effect,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)
WHERE m.name = 'Adventures in Babysitting'
RETURN m2.name"
4307,the films written by [E. Max Frye] were headed by whom,Volker Schlöndorff|Bennett Miller|Marek Kanievska,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'E. Max Frye'}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4308,What types of films staged by [Brett Davern],Comedy,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Brett Davern'}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4309,What are the main languages in the films staged by [Natthaweeranuch Thongmee],Thai,"MATCH (a:Actor {name: 'Natthaweeranuch Thongmee'})<-[:STARRED_ACTORS]-(m:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name as Language"
4310,which directed the films staged by [Matleena Kuusniemi],Aku Louhimies,"MATCH (a:Actor {name: ""Matleena Kuusniemi""})<-[:STARRED_ACTORS]-(m:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4311,The films written by [Kevin Lund] were in what genres,Action,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Kevin Lund'}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4312,that are the directors of the films written by [Grover Jones],Henry Hathaway|John Cromwell|Leo McCarey|Luis Buñuel,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Grover Jones""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4313,The films written by [Alain Gagnol] were in which genera,Animation|Crime,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Alain Gagnol'}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4314,Which languages are spoken in [Agnès Varda] films,French,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director{name:""Agnès Varda""}), (m)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
4315,which films share the same [Street Scene] actor,"One Foot in Heaven|Penny Serenade|You Only Live Once|Blood on the Sun|Fury|City Streets|The Unholy Wife|Cimarron|Make Way for Tomorrow|Vivacious Lady|Dead End|You and Me|The Shepherd of the Hills|Of Human Hearts|On Borrowed Time|Summer Wishes, Winter Dreams|Our Town","MATCH (m1:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)
WHERE m1.name = ""Street Scene""
RETURN m2.name"
4316,which are the directors of the films staged by [Pamela Sue Martin],Lewis Teague,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Pamela Sue Martin""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4317,the movies have the same director of [Colorado Territory],"Pursued|Gentleman Jim|High Sierra|Captain Horatio Hornblower R.N.|Objective, Burma!|Dark Command|The Strawberry Blonde|San Antonio|Gun Fury|Background to Danger|The Big Trail|The Enforcer|White Heat|They Drive by Night|Battle Cry|The Man I Love|They Died with Their Boots On|Going Hollywood|Desperate Journey|Distant Drums|Along the Great Divide|The King and Four Queens|Regeneration|The Tall Men|The Roaring Twenties|The Lawless Breed","MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)
WHERE m.name = ""Colorado Territory""
RETURN m2.name"
4318,who has acted in concert with [Anna Drijver],Karina Smulders,"MATCH (a:Actor {name: 'Anna Drijver'})-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]-(coActor:Actor)
WHERE a <> coActor
RETURN DISTINCT coActor.name"
4319,which genres are the films written by [Mike Binder] in,Drama|Comedy,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Mike Binder""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4320,who is listed as screenwriter of [Kristin Griffith] acted films,Woody Allen,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Kristin Griffith""}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
4321,which person led the films written by [Michael Chabon],Curtis Hanson|Rawson Marshall Thurber|Sam Raimi|Andrew Stanton,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Michael Chabon'}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4322,who is listed as screenwriter of [Sam Anderson] acted films,Lindsay Devlin,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Sam Anderson'}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
4323,who starred movies for the director [Alan Jacobs],Virginia Madsen|Alexandra Holden|James Coburn|Marcia Gay Harden|Forest Whitaker|Barbara Bain,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Alan Jacobs""}), (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
4324,What were the dates for the release of directed [William D. Russell] films,1951,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""William D. Russell""}), (m)-[:RELEASE_YEAR]->(y:Year) RETURN y.name"
4325,that are the directors of the films written by [Gustin Nash],Jon Poll|Miguel Arteta,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Gustin Nash'}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4326,who is listed as screenwriter of [Iko Uwais] starred movies,Gareth Evans,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Iko Uwais""}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
4327,the scriptwriter of [Criminal] also wrote movies,"King of the Hill|The Underneath|Solaris|Sex, Lies, and Videotape|Eros","MATCH (m:Movie {name: ""Criminal""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
4328,which genres make the movies written by [Jean Rouverol] fall under,Drama,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Jean Rouverol""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4329,which types are the films played by [Rick Moranis],Sport|Family|Horror|Drama|Adventure|Action|Comedy|Musical,"MATCH (a:Actor {name: 'Rick Moranis'})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
4330,which are the directors of the films staged by [Tamie Sheffield],Jim Wynorski,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Tamie Sheffield'}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4331,the screenwriter [Arthur Bernède] co-wrote films with who,Louis Feuillade,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Arthur Bernède'}), (m)-[:WRITTEN_BY]->(co:Writer)
WHERE w.name <> co.name
RETURN co.name"
4332,which screenwriters co-wrote movies with [Mike Hodges],Ted Lewis|Michael Crichton,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = ""Mike Hodges""
MATCH (m)-[:WRITTEN_BY]->(co:Writer)
WHERE co.name <> ""Mike Hodges""
RETURN DISTINCT co.name"
4333,[Miracles] Director is also the director of which films,Gang Related|Disorganized Crime,"MATCH (m:Movie {name: ""Miracles""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
4334,which screenwriters co-wrote films with [Tim Tharp],Scott Neustadter|Michael H. Weber,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name: 'Tim Tharp'}), (m)-[:WRITTEN_BY]->(co:Writer)
WHERE w.name <> co.name
RETURN DISTINCT co.name"
4335,what types are the films written by [Jess Manafort],Drama,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Jess Manafort""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4336,Which person has directed the films staged by [Don Doolittle],Wesley Barry,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director), (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE a.name = ""Don Doolittle"" RETURN d.name"
4337,who are directors of the films written by [Roy Horniman],Robert Hamer,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Roy Horniman""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4338,The Director of [Certified Copy] is also the director of which films,"Tickets|Life, and Nothing More...|Close-Up|Ten|The Wind Will Carry Us|Like Someone in Love|The Report|Taste of Cherry|The Traveler|Through the Olive Trees|Homework","MATCH (m:Movie {name: ""Certified Copy""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
4339,the films written by [Maurice Walsh] were in which languages,Irish,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Maurice Walsh""}), (m)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
