,query,target_query,generated_query
932,what kind of fact is [Gaslight] to fall under,"{'DIRECTED_BY', 'HAS_GENRE', 'RELEASE_YEAR', 'HAS_TAGS', 'WRITTEN_BY', 'STARRED_ACTORS'}",{'Mystery'}
933,What kind of film [Stanley Kubrick's Boxes],set(),"{'Biography', 'Documentary'}"
934,what type of film is [The Order],"{'Action', 'Mystery'}",{'Mystery'}
935,which kind of film is [Broken English],"{'Romance', 'Drama'}",{'Romance'}
936,What type of film is [Dolan's Cadillac],set(),{'Thriller'}
937,What type of film is [The Goodbye Girl],"{'Comedy', 'Drama'}",{'Comedy'}
938,what kind of fact is [Mean Girls] falling under,"{'DIRECTED_BY', 'HAS_GENRE', 'RELEASE_YEAR', 'HAS_TAGS', 'WRITTEN_BY', 'STARRED_ACTORS'}",{'Comedy'}
939,what kind of film are [Alice's Restaurant],set(),{'Comedy'}
940,what is the type of film [The Dead],"{'Horror', 'Drama'}",{'Drama'}
941,what is the genre for the movie [The Proposition],"{'Western', 'Drama'}",{'Drama'}
942,What is the kind of [Unstoppable] ,"{'Thriller', 'Action'}",{'Action'}
943,which kind of gender is [Paradise] in,"{'Romance', 'Comedy', 'Drama', 'Adventure'}","{'Romance', 'Adventure'}"
944,what kind of genus is [Frankenstein's Army] in,set(),{'Horror'}
945,what kind of film are [Charlie Chan's Murder Cruise],set(),{'Mystery'}
946,what kind of fact [Snake in the Eagle's Shadow] fall under,set(),{'Action'}
947,which type of film is [The Mirror Crack'd],set(),"{'Crime', 'Mystery'}"
948,what kind of fact [What Just Happened] fall under,"{'DIRECTED_BY', 'HAS_GENRE', 'RELEASE_YEAR', 'HAS_TAGS', 'WRITTEN_BY', 'STARRED_ACTORS'}","{'Comedy', 'Drama'}"
949,which kind of film is [Winchester '73],set(),{'Western'}
950,the main language of [Loft],"{'Flemish', 'Japanese'}",{'Flemish'}
951,which is the language spoken in the film [Babette's Feast],set(),{'Danish'}
952,which language is [Pandora's Box] in the,set(),{'German'}
953,in the film [The Blue Light],"{Node('Movie', name='The Blue Light')}",{'German'}
954,in the film [Dog Nail Clipper],"{Node('Movie', name='Dog Nail Clipper')}",{'Finnish'}
955,what is the spoken language in the film [Carmen],"{'German', 'Spanish', 'French'}",{'Spanish'}
956,the language spoken in the film [Pusher],"{'Danish', 'English'}",{'English'}
957,What is the language spoken in [Insomnia],"{'Norwegian', 'English'}",{'Norwegian'}
958,What is the spoken language in [Jane Eyre],"{'French', 'English'}",{'English'}
959,in the film [Water Lilies],"{Node('Movie', name='Water Lilies')}",{'French'}
960,in the film [The Wind That Shakes the Barley],"{Node('Movie', name='The Wind That Shakes the Barley')}","{'Irish', 'English'}"
961,What is the spoken language in the film [Dédée d'Anvers],set(),"{'French', 'English'}"
962,the language is the film [What's in a Name?] in,set(),{'French'}
963,The language spoken in the film [Hamlet],"{'Russian', 'English'}",{'English'}
964,which language is [Van Diemen's Land],set(),{'Irish'}
965,The main language of [Hamlet],"{'Russian', 'English'}",{'English'}
966,The primary language in the film [Godzilla],"{'Japanese', 'French'}",{'Japanese'}
967,which is the principal language of [Pan's Labyrinth],set(),{'Spanish'}
968,What is the principal language of [The Son's Room],set(),{'Italian'}
969,what is the main language of [King of Devil's Island],set(),{'Norwegian'}
970,what is the main language of [Widows' Peak],set(),{'Irish'}
971,Which language is [Hamlet] in,"{'Russian', 'English'}",{'English'}
972,[The Butcher Boy] description ,set(),{'neil jordan'}
973,[Octopussy] description,set(),"{'bond', 'roger moore', 'james bond'}"
974,which words are described as [Accepted],set(),{'college'}
975,which words are described as [The Vanishing],"{'remake', 'bd-r', 'france', 'remade'}","{'bd-r', 'france', 'remade'}"
976,what words [Date Night],{'Date Night'},"{'comedy', 'steve carell', 'tina fey'}"
977,Could you give a few words to describe what [Dr. Jekyll and Mr. Hyde] is about,"{'rouben mamoulian', 'bd-r', 'fredric march', 'ingrid bergman', 'robert louis stevenson'}","{'bd-r', 'robert louis stevenson'}"
978,what words [The Front Page],{'The Front Page'},"{'billy wilder', 'jack lemmon', 'walter matthau'}"
979,Can you give a few words for [My Man Godfrey],"{'remake', 'carole lombard', 'wealth', 'butler', 'henry koster', 'screwball', 'gregory la cava', 'homeless', 'william powell', 'national film registry', 'comedy', 'bd-r', 'screwball comedy'}","{'remake', 'henry koster'}"
980,what words [Europe '51],set(),{'roberto rossellini'}
981,to be specified [What to Expect When You're Expecting],set(),{'pregnancy'}
982,Which words describe the film [America's Sweethearts],set(),"{'seth green', 'hank azaria', 'billy crystal', 'julia roberts', 'john cusack'}"
983,what are a few words that describe the film [There's Something About Mary],set(),"{'tv', 'ben stiller', 'farrelly brothers', 'fun', 'funniest movies', 'matt dillon', 'cameron diaz', '2', 'comedy'}"
984,what words describes the film [The Cat and the Canary],"{'silent', 'bd-r', 'bob hope', 'elliott nugent'}","{'bd-r', 'bob hope', 'elliott nugent'}"
985,what words are described in the film [The Best Man],"{'taye diggs', 'gore vidal', 'henry fonda', 'franklin j. schaffner'}","{'gore vidal', 'henry fonda', 'franklin j. schaffner'}"
986,which words are described as [The Chase],"{'kristy swanson', 'arthur penn', 'charlie sheen', 'police', 'marlon brando', 'robert redford', 'angie dickinson'}","{'police', 'charlie sheen', 'kristy swanson'}"
987,[Deterrence] description ,set(),{'kevin pollak'}
988,[Groundhog Day],"{Node('Movie', name='Groundhog Day')}","{'harold ramis', 'loop', 'bill murray', '3', 'andie macdowell', 'time loop', 'time', 'pennsylvania', 'national film registry', 'comedy', 'fantasy', 'weatherman'}"
989,In a few words  describe [Out for Justice],set(),"{'steven seagal', 'john flynn'}"
990,what words [Gorillas in the Mist],{'Gorillas in the Mist'},"{'michael apted', 'gorilla'}"
991,[Summer Interlude] description ,{'Summer Interlude'},{'ingmar bergman'}
992,which topics is the film [Weekend] on,"{'british', 'french new wave', 'french'}",{'british'}
993,[Rubin and Ed] description ,"{Node('Movie', name='Rubin and Ed')}","{'crispin glover', 'cat', 'trent harris'}"
994,what topics is [12 Angry Men] about,"{'angry', 'drama', 'national film registry', 'william friedkin', 'court', 'sidney lumet'}","{'angry', 'drama', 'national film registry', 'court', 'sidney lumet'}"
995,describing [Superman],"{'DIRECTED_BY', 'HAS_GENRE', 'RELEASE_YEAR', 'HAS_TAGS', 'WRITTEN_BY', 'STARRED_ACTORS'}","{'comic book', 'christopher reeve', 'superman', 'franchise', 'gene hackman', 'dc', 'marlon brando', 'comic books', 'comics', 'superhero', 'superheroes', 'dc comics', 'glenn ford', 'ned beatty', 'richard donner', 'super-hero', 'fantasy'}"
996,a few words describing the film [Frankenstein Meets the Wolf Man],"{'ring', 'frankensteins monster', 'frankenstein'}","{'frankenstein', ""frankenstein's monster"", 'ring'}"
997,to be specified [Circle of Iron],"{Node('Movie', name='Circle of Iron')}","{'david carradine', 'kung fu', 'christopher lee'}"
998,to be specified [The Triumph of Love],"{Node('Movie', name='The Triumph of Love')}","{'18th century', 'fiona shaw'}"
999,what words [An Extremely Goofy Movie],{'An Extremely Goofy Movie'},{'disney'}
1000,what words [The Lady Vanishes],{'The Lady Vanishes'},"{'remake', 'cybill shepherd', 'herbert lom'}"
1001,Can you give a few words describing [The Seagull's Laughter],set(),{'iceland'}
1002,In a few words  describe [Teen Beach Movie],set(),{'teen'}
1003,describing [Clean],set(),{'olivier assayas'}
1004,In a few words  describe [We Are What We Are],set(),{'horror'}
1005,[The Salt of the Earth] description ,set(),{'wim wenders'}
1006,which words describes [The Hurricane],"{'denzel washington', 'boxing', 'john ford', 'bd-r', 'norman jewison'}","{'bd-r', 'john ford'}"
1007,what words [The Grand Budapest Hotel],{'The Grand Budapest Hotel'},"{'2014', 'ralph fiennes', 'hotel', 'murder', 'wes anderson'}"
1008,What words describe the film [It's Complicated],set(),"{'alec baldwin', 'meryl streep', 'steve martin', 'john krasinski'}"
1009,to be specified [Across the Bridge],"{Node('Movie', name='Across the Bridge')}",{'ken annakin'}
1010,which words describe the film [The World's Fastest Indian],set(),"{'1960s', 'speed', 'motorcycle', 'utah', 'bonneville salt flats', 'anthony hopkins', 'roger donaldson', 'new zealand'}"
1011,describing [How I Live Now],"{'DIRECTED_BY', 'HAS_GENRE', 'RELEASE_YEAR', 'HAS_TAGS', 'WRITTEN_BY', 'STARRED_ACTORS'}",{'saoirse ronan'}
1012,which topics is [Tim and Eric's Billion Dollar Movie] about,set(),"{'john c. reilly', 'zach galifianakis', 'will ferrell', 'will forte'}"
1013,Can you give a couple of words to describe what [RoboCop] is about,"{'detroit', 'remake', 'dystopia', 'peter weller', 'television', 'police', 'action', 'crime', 'science fiction', 'future', 'corruption', 'paul verhoeven'}","{'detroit', 'dystopia', 'peter weller', 'television', 'police', 'action', 'future', 'corruption', 'paul verhoeven'}"
1014,you can describe the movie [The Captain's Paradise] in a few words ,set(),"{'british comedy', 'alec guinness'}"
1015,what words [Romeo Must Die],{'Romeo Must Die'},"{'andrzej bartkowiak', 'r', 'jet li'}"
1016,What are the terms that apply to the [Broken Arrow],"{'john woo', 'christian slater', 'john travolta', 'delmer daves', 'action', 'r'}","{'john woo', 'christian slater', 'john travolta', 'action', 'r'}"
1017,what topics is [Fearless] about,"{'isabella rossellini', 'jet li', 'wushu', 'jeff bridges', 'nationalism', 'ronny yu', 'peter weir', 'martial arts', 'china'}","{'jeff bridges', 'peter weir', 'isabella rossellini'}"
1018,what words [Wide Awake],{'Wide Awake'},"{'m. night shyamalan', ""rosie o'donnell"", 'joseph cross'}"
1019,describing [Bernie],set(),{'albert dupontel'}
1020,describing the film [Red Lights] in a few words,"{'thriller', 'cillian murphy', 'french', 'robert de niro', 'sigourney weaver'}",{'french'}
1021,describe [Dorian Gray] in a few words ,{'Dorian Gray'},"{'ben barnes', 'colin firth'}"
1022,what topics is [Pitfall] about,"{'andré de toth', 'hiroshi teshigahara', 'criterion'}","{'hiroshi teshigahara', 'criterion'}"
1023,you can describe the [Metallica Through the Never] movie in a few words,set(),{'metallica'}
1024,In a few words  describe [The Quiet Room],set(),{'rolf de heer'}
1025,[Jaws 3-D],"{Node('Movie', name='Jaws 3-D')}","{'sequel', 'shark', 'franchise'}"
1026,you can describe the film [You Again] in a few words,set(),"{'betty white', 'kristen bell'}"
1027,that are a few words that describe the film [Godzilla],"{'toho', 'roland emmerich', 'monster', 'franchise', 'kaiju', 'japan', 'ken watanabe', 'akihiko hirata', 'gareth edwards', 'hank azaria', 'new york city', 'david strathairn', 'jean reno', 'akira takarada', 'nuclear', 'bryan cranston', 'takashi shimura', 'godzilla', 'matthew broderick'}","{'jean reno', 'matthew broderick', 'monster', 'roland emmerich', 'hank azaria', 'new york city', 'godzilla'}"
1028,Which words describe [The Love Letter],"{'dan curtis', 'peter chan'}",{'peter chan'}
1029,you can describe the movie [Ulee's Gold] in a few words,set(),"{'r', 'peter fonda'}"
1030,what words describe the movie [Fright Night],"{'remake', 'chris sarandon', 'vampire', 'roddy mcdowall', 'tom holland'}","{'remake', 'vampire'}"
1031,which words are described [12 Angry Men],"{'angry', 'drama', 'national film registry', 'william friedkin', 'court', 'sidney lumet'}",{'william friedkin'}
1032,to be specified [The War of the Worlds],"{Node('Movie', name='The War of the Worlds')}","{'classic', 'technicolor', 'bd-r', 'byron haskin'}"
1033,In a few words  describe [P.S. I Love You],set(),{'richard lagravenese'}
1034,what words [The Cardinal],{'The Cardinal'},{'bd-r'}
1035,Which words describe the film [Out of the Blue],"{'punk rock', 'dennis hopper', 'james fox'}","{'punk rock', 'dennis hopper'}"
1036,[Last Tango in Paris] description ,set(),"{'marlon brando', 'paris', 'erotic', 'sex', 'bernardo bertolucci'}"
1037,describe the movie [The Lost Patrol] in a few words,set(),{'john ford'}
1038,what words are described [The Young Poisoner's Handbook],set(),{'murder'}
1039,Can you give a few words about [The Old Man and the Sea],set(),"{'ernest hemingway', 'john sturges'}"
1040,describe [Shrek the Halls] in a few words ,set(),{'christmas'}
1041,describe the film [It's Pat] in a few words,set(),{'saturday night live'}
1042,[Old School] description,set(),"{'will ferrell', 'fraternity', 'vince vaughn', 'college', 'todd phillips', 'comedy', 'r', 'luke wilson'}"
1043,describe [The Front] in a few words ,set(),"{'martin ritt', 'woody allen'}"
1044,what topics is [The Rabbi's Cat] about,set(),{'algeria'}
1045,what topics is [Mackenna's Gold] about,set(),{'super panavision 70'}
1046,Which words describe the film [Shaft],"{'remake', 'christian bale', 'samuel l. jackson', 'john singleton', 'blaxploitation', 'national film registry', 'bd-r'}","{'remake', 'christian bale', 'samuel l. jackson', 'john singleton', 'blaxploitation'}"
1047,what words [Matilda],{'Matilda'},"{'children', 'embeth davidtz', 'danny devito', 'comedy', 'fantasy', 'roald dahl'}"
1048,which words are described as [Monte Carlo],set(),{'comedy'}
1049,which words describes [St. Elmo's Fire],set(),"{'brat pack', 'rob lowe', 'emilio estevez'}"
1050,[Dutch],"{'Paradise Road', 'Flodder 3', 'Turkish Delight', 'A Question of Silence', 'Twin Sisters', 'The Northerners', 'Amsterdamned', '06/05', 'Kauwboy', 'Spetters', 'The Assault', 'Bride Flight', 'Family Way', 'Siberia', 'The Sea That Thinks', 'Soldier of Orange', 'Character', 'The Dinner', 'Nothing Personal', 'Antonias Line', 'Borgman', 'Stricken', 'The Vanishing', 'Flodder', 'Winter in Wartime', 'Simon', 'Black Book'}",{'john hughes'}
1051,which words describe the film [The Last House on the Left],"{'remake', 'revenge', 'remade', 'rape', 'dennis iliadis'}","{'remade', 'rape'}"
1052,describing [I Vitelloni],set(),"{'federico fellini', 'small town', 'bd-r', 'italian'}"
1053,describe the movie [Class of Nuke 'Em High] in a few words,set(),"{'cult classic', 'troma'}"
1054,Can you give a few words about [Nancy Drew],{'Nancy Drew'},{'emma roberts'}
1055,[She's Out of My League] in a few words,set(),"{'alice eve', 'pittsburgh', 'jay baruchel'}"
1056,which subjects is the film [Blood from the Mummy's Tomb] on,set(),{'bd-r'}
1057,Can you give a few words about [The Unborn],{'The Unborn'},"{'david s. goyer', 'gary oldman'}"
1058,Can you give a few words to describe [The Class],"{'violence', 'laurent cantet', 'french film', 'palme dor', 'estonia', 'french'}","{'laurent cantet', 'french film', 'french', ""palme d'or""}"
1059,what words describe [Fever Pitch],"{'farrelly brothers', 'baseball', 'nick hornby'}",{'nick hornby'}
1060,describes the film [Kronk's New Groove] in a few words,set(),"{'david spade', 'john goodman'}"
1061,you can describe the [The Letter] movie in just a few words ,"{'bd-r', 'bette davis', 'william wyler'}",{'bd-r'}
1062,[Vertical Limit],"{Node('Movie', name='Vertical Limit')}",{'action'}
1063,[Shake Hands with the Devil] in a few words,"{'rwanda', 'united nations', 'michael anderson', 'genocide'}","{'united nations', 'genocide', 'rwanda'}"
1064,What subjects is the film [Rush] on,"{'cops', 'sports', 'rivalry', 'racing', 'ron howard'}","{'sports', 'rivalry', 'ron howard', 'racing'}"
1065,[Underworld] description ,set(),{'josef von sternberg'}
1066,which topics is [The Alamo] about,"{'war', 'revolution', 'texas', 'john wayne', 'billy bob thornton'}","{'revolution', 'war', 'billy bob thornton', 'texas'}"
1067,what words are described in the film [Fist of the North Star],"{'bd-r', 'anime'}",{'bd-r'}
1068,Can you give a few words describing [The Secret Life of Walter Mitty],"{'norman z. mcleod', 'danny kaye', 'bd-r', 'ben stiller'}",{'ben stiller'}
1069,[BlinkyTM],"{Node('Movie', name='BlinkyTM')}",{'short'}
1070,which subjects are the film [Ivanhoe] on,"{'bd-r', 'adaptation'}",{'adaptation'}
1071,describe [The Book of Life] in a few words,"{'animated', 'hal hartley'}",{'hal hartley'}
1072,[Calamari Union],"{Node('Movie', name='Calamari Union')}","{'comedy', 'surreal', 'aki kaurismäki'}"
1073,describing [Samurai Reincarnation],set(),{'samurai'}
1074,what words describes the film [Miracle on 34th Street],"{'remake', 'christmas', 'new york', 'george seaton', 'elizabeth perkins', 'richard attenborough', 'maureen ohara', 'natalie wood', 'santa claus'}","{'remake', 'christmas', 'elizabeth perkins', 'richard attenborough', 'santa claus'}"
1075,describing [The Mission] in a few words,"{'cinematography', 'jeremy irons', 'ennio morricone', 'johnnie to', 'missionary'}",{'johnnie to'}
1076,which words are described as [Nothing to Lose],set(),"{'steve oedekerk', 'tim robbins', 'martin lawrence'}"
1077,what words describe the movie [The Illusionist],"{'jessica biel', 'magic', 'neil burger', 'vienna', 'sylvain chomet', 'paul giamatti', 'edward norton', 'bd-r', '1950s'}","{'magic', 'neil burger', 'vienna', 'paul giamatti', 'edward norton', 'jessica biel'}"
1078,to be specified [Zulu Dawn],"{Node('Movie', name='Zulu Dawn')}",{'bd-r'}
1079,What words describe the film [Shame],"{'war', 'carey mulligan', 'max von sydow', 'steve mcqueen', 'ingmar bergman', 'liv ullmann', 'michael fassbender'}","{'liv ullmann', 'ingmar bergman', 'war', 'max von sydow'}"
1080,[Ferris Bueller's Day Off] description ,set(),"{'john hughes', 'matthew broderick', 'breaks the fourth wall', 'chicago', 'comedy', 'high school'}"
1081,Which words describe [A Hard Day's Night],set(),"{'the beatles', 'richard lester', 'music', 'beatles', 'comedy', 'bd-r', 'musical'}"
1082,Which topics is the film [Ripley's Game] on,set(),{'john malkovich'}
1083,which words describe the [National Lampoon's Gold Diggers] film,set(),{'national lampoon'}
1084,which terms are applicable to [She's the Man],set(),"{'shakespeare', 'teen', 'channing tatum', 'amanda bynes'}"
1085,you can describe the [The Congress] movie in just a few words ,"{'2014', 'ari folman', 'ken burns'}",{'ken burns'}
1086,a few words describing the film [Of Mice and Men],"{'john malkovich', 'lewis milestone', 'gary sinise', 'bd-r', 'john steinbeck'}","{'bd-r', 'john steinbeck', 'lewis milestone'}"
