,query,target_query,generated_query
3495,what is kind of [Ironweed],Drama,"MATCH (m:Movie {name: 'Ironweed'})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3496,which was the genre of the film [Chalet Girl],Comedy,"MATCH (m:Movie {name: ""Chalet Girl""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3497,what was the genre of film [Get Hard],Comedy,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""Get Hard"" RETURN g.name"
3498,what was the genre of the movie [54],Drama,"MATCH (m:Movie {name: ""54""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3499,what sort of film is [The Mask of Dimitrios],Drama,"MATCH (m:Movie {name: ""The Mask of Dimitrios""})-[:HAS_GENRE]->(g:Genre) RETURN g.name"
3500,what was the genre of the film [St. Vincent],Drama|Comedy,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""St. Vincent"" RETURN g.name"
3501,which type of film is [Direct Action],Action,"MATCH (m:Movie {name: ""Direct Action""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3502,What is the type of [Gold Diggers of 1935],Musical,"MATCH (m:Movie {name: 'Gold Diggers of 1935'})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3503,What is the genre for the movie [Always Leave Them Laughing],Drama|Comedy,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""Always Leave Them Laughing"" RETURN g.name"
3504,What type of film is [Flirt],Drama,"MATCH (m:Movie {name: ""Flirt""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3505,What was the kind of [Acción mutante],Comedy,"MATCH (m:Movie {name: ""Acción mutante""})-[:HAS_GENRE]->(g:Genre) RETURN g.name"
3506,which is the type of [State of Grace],Crime,MATCH (m:Movie {name: 'State of Grace'})-[:HAS_GENRE]->(g:Genre) RETURN g.name
3507,which kind of film is [A Delicate Balance],Drama,"MATCH (m:Movie {name: 'A Delicate Balance'})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3508,What is the type of film [Hero at Large],Comedy,"MATCH (m:Movie {name: ""Hero at Large""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3509,Which type of film is [Out in the Dark],Drama,"MATCH (m:Movie {name:""Out in the Dark""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3510,what was the type of [Secrets],Western,"MATCH (m:Movie {name: ""Secrets""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3511,what is the genre of the film [Cinderfella],Comedy,"MATCH (m:Movie {name: ""Cinderfella""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3512,what was the kind of [Stuck Between Stations],Drama,"MATCH (m:Movie {name: ""Stuck Between Stations""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3513,what is the kind of film [Barefoot in the Park],Comedy,"MATCH (m:Movie {name: 'Barefoot in the Park'})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3514,What is the genre of the film [Overnight],Documentary,"MATCH (m:Movie {name: ""Overnight""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3515,which kind of genus is [Mr. Mom] in,Comedy,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""Mr. Mom"" RETURN g.name"
3516,what kind of film are [Transit],Action|Thriller,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""Transit"" RETURN g.name"
3517,which type of film is [22 Jump Street],Comedy,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""22 Jump Street"" RETURN g.name"
3518,what kind of thing [Iron Man] fall under,Action,"MATCH (m:Movie {name: ""Iron Man""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3519,which kind of genus is [Climates] in,Drama,"MATCH (m:Movie {name: ""Climates""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3520,what type of film is [El Dorado],Western,"MATCH (m:Movie {name: ""El Dorado""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3521,What is the genre for film [A Plumm Summer],Adventure|Family,"MATCH (m:Movie {name: ""A Plumm Summer""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3522,What type of film is [Rules of Engagement],Drama|War,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""Rules of Engagement"" RETURN g.name"
3523,what is the genre for the [Thief of Damascus] film,Adventure,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""Thief of Damascus"" RETURN g.name"
3524,what was the genre of film [My Best Girl],Comedy,"MATCH (m:Movie {name: ""My Best Girl""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3525,what was the genre of the movie [The Little Prince],Fantasy|Musical,"MATCH (m:Movie {name: 'The Little Prince'})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3526,what was the type of film [Juno],Drama|Comedy,"MATCH (m:Movie {name:""Juno""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3527,Which kind of film is [Silver Bears],Comedy,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) 
WHERE m.name = 'Silver Bears' 
RETURN g.name"
3528,What is the genre for [Carancho],Crime,"MATCH (m:Movie {name: ""Carancho""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3529,What kind of film is [Alibi],Crime,"MATCH (m:Movie {name: ""Alibi""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3530,what type of film is [Expect No Mercy],Action,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""Expect No Mercy"" RETURN g.name"
3531,what &apos;s the genre for the film [Speed Racer],Action|Family,"MATCH (m:Movie {name: 'Speed Racer'})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3532,which kind of gender is [Subway] in,Drama|Comedy,"MATCH (m:Movie {name: ""Subway""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3533,what is the genre for the movie [The Infidel],Comedy,"MATCH (m:Movie {name: ""The Infidel""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3534,which kind of film is [The Frozen North],Comedy|Short,"MATCH (m:Movie {name: ""The Frozen North""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3535,what type of film is [Wichita],Western,"MATCH (m:Movie {name: ""Wichita""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3536,What was the genre of the film [Mobsters],Drama|Crime,"MATCH (m:Movie {name: ""Mobsters""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3537,Which type of film is [And Then There Were None],Mystery,"MATCH (m:Movie {name: ""And Then There Were None""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3538,Which type of film is [Children of the Revolution],Comedy,"MATCH (m:Movie {name: ""Children of the Revolution""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3539,What kind of film [Fast Food Nation],Drama,"MATCH (m:Movie {name: ""Fast Food Nation""})-[:HAS_GENRE]->(g:Genre) RETURN g.name"
3540,what kind of film is [Bringing Up Baby],Comedy,"MATCH (m:Movie {name: ""Bringing Up Baby""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3541,Which is the genre for the film [The Redhead from Wyoming],Western,"MATCH (m:Movie {name: ""The Redhead from Wyoming""})-[:HAS_GENRE]->(g:Genre) RETURN g.name"
3542,What is the genre for the film [Island in the Sun],Drama|Romance,"MATCH (m:Movie {name: ""Island in the Sun""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3543,what kind of movie is [All Over the Guy],Comedy,"MATCH (m:Movie {name: ""All Over the Guy""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3544,what was the genre of film [Lady in a Cage],Thriller,"MATCH (m:Movie {name: ""Lady in a Cage""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3545,What was the type of [Game Change],Drama,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""Game Change"" RETURN g.name"
3546,what type of film are [Herbie Rides Again],Comedy,"MATCH (m:Movie {name: ""Herbie Rides Again""})-[:HAS_GENRE]->(g:Genre) RETURN g.name"
3547,which is the kind of [The Hot Chick],Comedy,"MATCH (m:Movie {name: ""The Hot Chick""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3548,Which type of film is [Forces of Nature],Comedy,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""Forces of Nature"" RETURN g.name"
3549,what is the kind of film [King Corn],Documentary,"MATCH (m:Movie {name: ""King Corn""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3550,What type of film is [Brotherhood],Thriller,"MATCH (m:Movie {name: ""Brotherhood""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3551,What is the kind of [Peaceful Warrior] ,Drama,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""Peaceful Warrior"" RETURN g.name"
3552,what was the kind of film [976-EVIL],Horror,"MATCH (m:Movie {name: ""976-EVIL""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3553,What is the nature of [The Climax],Horror,"MATCH (m:Movie {name: ""The Climax""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3554,which kind of genus is [Wild Animals] in,Drama|Crime,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""Wild Animals"" RETURN g.name"
3555,Which type of film is [The Crimson Rivers],Thriller,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""The Crimson Rivers"" RETURN g.name"
3556,What is the genre for the film [Fantastic Mr. Fox],Comedy,"MATCH (m:Movie {name: ""Fantastic Mr. Fox""})-[:HAS_GENRE]->(g:Genre) RETURN g.name"
3557,what was the genre the film [Piranha],Horror,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre)
WHERE m.name = ""Piranha""
RETURN g.name"
3558,what kind of film are [A Single Shot],Drama|Thriller|Crime,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""A Single Shot"" RETURN g.name"
3559,What kind of gender is [The Wayward Bus] in,Drama,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) 
WHERE m.name = ""The Wayward Bus"" 
RETURN g.name"
3560,which was the genre of the film [Swing Vote],Drama|Comedy,"MATCH (m:Movie {name: ""Swing Vote""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3561,Which type of film is [The Winning of Barbara Worth],Western,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre)
WHERE m.name = ""The Winning of Barbara Worth""
RETURN g.name"
3562,What is the kind for [Welcome to New York],Drama,"MATCH (m:Movie {name: ""Welcome to New York""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3563,what type of film is [The Mummy Returns],Adventure,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""The Mummy Returns"" RETURN g.name"
3564,that is the genre of the film [Jack Reacher],Thriller,"MATCH (m:Movie {name: ""Jack Reacher""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3565,What type of film is [Opportunity Knocks],Comedy,"MATCH (m:Movie {name: ""Opportunity Knocks""})-[:HAS_GENRE]->(g:Genre) RETURN g.name"
3566,which is the type of [Drums Along the Mohawk],War,"MATCH (m:Movie {name: ""Drums Along the Mohawk""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3567,what is the genre for [Being There] film,Comedy,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre)
WHERE m.name = ""Being There""
RETURN g.name"
3568,which is the genre of the film [The Great Gatsby],Drama,"MATCH (m:Movie {name: ""The Great Gatsby""})-[:HAS_GENRE]->(g:Genre) 
RETURN g.name"
3569,what type of film is [Lapland Odyssey],Comedy,"MATCH (m:Movie {name: ""Lapland Odyssey""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3570,what kind of movie is [Hostel],Horror,"MATCH (m:Movie {name: ""Hostel""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3571,which type of film is [The Phantom of the Opera],Musical,"MATCH (m:Movie {name: ""The Phantom of the Opera""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3572,"which kind of film is [Dancer, Texas Pop. 81]",Drama|Comedy,"MATCH (m:Movie {name: ""Dancer, Texas Pop. 81""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3573,What was the genre of the film [Welcome to Mooseport],Comedy,"MATCH (m:Movie {name: 'Welcome to Mooseport'})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3574,which kind of film is [Forget Me Not],Horror,"MATCH (m:Movie {name: ""Forget Me Not""})-[r:HAS_GENRE]->(g:Genre)
RETURN g.name"
3575,what is the genre for [Good Neighbors] film,Drama|Thriller,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""Good Neighbors"" RETURN g.name"
3576,what kind of film are [Loch Ness],Drama,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) 
WHERE m.name = 'Loch Ness' 
RETURN g.name"
3577,Which type of film is [Get Real],Drama,"MATCH (m:Movie {name: ""Get Real""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3578,what kind of film are [A Day in the Life],Crime,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""A Day in the Life"" RETURN g.name"
3579,that is the kind of [The Crime of Monsieur Lange],Crime,"MATCH (m:Movie {name: ""The Crime of Monsieur Lange""})-[:HAS_GENRE]->(g:Genre) RETURN g.name"
3580,what kind of film are [Pacific Rim],Action,"MATCH (m:Movie {name: ""Pacific Rim""})-[:HAS_GENRE]->(g:Genre) 
RETURN g.name"
3581,What type of film is [Some Like It Hot],Comedy,"MATCH (m:Movie {name: ""Some Like It Hot""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3582,what is the genre for the movie [Willard],Horror,"MATCH (m:Movie {name: ""Willard""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3583,what is the genre the film [The Passionate Friends],Drama,"MATCH (m:Movie{name:'The Passionate Friends'})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3584,What is the type of film [Uuno Turhapuro],Comedy,"MATCH (m:Movie {name: ""Uuno Turhapuro""})-[:HAS_GENRE]->(g:Genre) RETURN g.name"
3585,what was the type of film [The Cat Came Back],Animation|Short,"MATCH (m:Movie {name: ""The Cat Came Back""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3586,what kind of thing [High School] fall under,Comedy,"MATCH (m:Movie {name: ""High School""})-[:HAS_GENRE]->(g:Genre) RETURN g.name"
3587,Which type of film is [The Monuments Men],War,"MATCH (m:Movie {name: ""The Monuments Men""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3588,Which type of film is [The Wicker Man],Thriller|Mystery|Horror,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""The Wicker Man"" RETURN g.name"
3589,What kind of film is [Party Girl],Comedy,"MATCH (m:Movie {name: ""Party Girl""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3590,what kind of genus is [Eyes of Laura Mars] in,Thriller,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""Eyes of Laura Mars"" RETURN g.name"
3591,which type of film is [The Nine Lives of Fritz the Cat],Comedy|Animation,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""The Nine Lives of Fritz the Cat"" RETURN g.name"
3592,what is the kind of [North West Mounted Police],Adventure,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""North West Mounted Police"" RETURN g.name"
3593,which kind of genre is [Circumstance] in,Drama,"MATCH (m:Movie {name: ""Circumstance""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3594,what is the type of [Fright Night],Comedy|Horror,"MATCH (m:Movie {name: ""Fright Night""})-[:HAS_GENRE]->(g:Genre) RETURN g.name"
3595,Which is the genre for film [Desert Hearts],Drama,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre)
WHERE m.name = ""Desert Hearts""
RETURN g.name"
3596,what was the genre film [The Queen],Drama,"MATCH (m:Movie{name: ""The Queen""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3597,What kind of gender is [Oklahoma!] in,Romance|Musical,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""Oklahoma!"" RETURN g.name"
3598,What sort of film is [The Babe Ruth Story],Biography,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) 
WHERE m.name = ""The Babe Ruth Story"" 
RETURN g.name"
3599,which kind of genus is [The Patsy] in,Drama|Comedy,"MATCH (m:Movie {name: 'The Patsy'})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3600,Which type of film is [Race with the Devil],Action|Thriller|Horror,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""Race with the Devil"" RETURN g.name"
3601,what kind of film is [Little Big League],Family|Sport,"MATCH (m:Movie {name: ""Little Big League""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3602,what type of film are [Women on the Verge of a Nervous Breakdown],Drama|Comedy,"MATCH (m:Movie {name: ""Women on the Verge of a Nervous Breakdown""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3603,Which type of film is [November],Thriller,"MATCH (m:Movie {name: ""November""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3604,what sort of film is [Wild in the Country],Drama,"MATCH (m:Movie {name: ""Wild in the Country""})-[:HAS_GENRE]->(g:Genre) RETURN g.name"
3605,what kind of film is [Flying Down to Rio],Musical,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""Flying Down to Rio"" RETURN g.name"
3606,what kind of film are [The Shooter],Western,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""The Shooter"" RETURN g.name"
3607,What is the genre for the movie [Dr. Jekyll and Mr. Hyde],Horror,"MATCH (m:Movie {name: ""Dr. Jekyll and Mr. Hyde""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3608,What type of film [Shakes the Clown],Comedy,"MATCH (m:Movie {name: ""Shakes the Clown""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3609,Which type of film is [Summer and Smoke],Drama,"MATCH (m:Movie {name: ""Summer and Smoke""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3610,what kind of movie is [The Brothers],Drama|Comedy,"MATCH (m:Movie {name: 'The Brothers'})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3611,What is the kind of [Girl Crazy],Musical,"MATCH (m:Movie {name: ""Girl Crazy""})-[:HAS_GENRE]->(g:Genre) RETURN g.name"
3612,what kind of gender is [Drillbit Taylor] in,Comedy,"MATCH (m:Movie {name: ""Drillbit Taylor""})-[:HAS_GENRE]->(g:Genre) RETURN g.name"
3613,What type of film is [A Home of Our Own],Drama,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""A Home of Our Own"" RETURN g.name"
3614,which kind of film is [Honor Among Lovers],Drama,"MATCH (m:Movie{name: ""Honor Among Lovers""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3615,what was the kind of [Seven Girlfriends],Comedy,"MATCH (m:Movie {name: ""Seven Girlfriends""})-[:HAS_GENRE]->(g:Genre) RETURN g.name"
3616,what was the genre of film [Hillsborough],Drama,"MATCH (m:Movie {name: ""Hillsborough""})-[:HAS_GENRE]->(g:Genre) RETURN g.name"
3617,What is the kind of [Essential Killing],Thriller,MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = 'Essential Killing' RETURN g.name
3618,what kind of genus is [Adam Had Four Sons] in,Drama|Romance,"MATCH (m:Movie {name: ""Adam Had Four Sons""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3619,which kind of film is [The Dead Pit],Horror,"MATCH (m:Movie{name:""The Dead Pit""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3620,What was the kind of [Mr. Skeffington],Drama,"MATCH (m:Movie {name: ""Mr. Skeffington""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3621,what kind of film is [City Hunter],Comedy|Action,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""City Hunter"" RETURN g.name"
3622,what is the type of [The Disappearance of Haruhi Suzumiya],Animation,"MATCH (m:Movie {name: ""The Disappearance of Haruhi Suzumiya""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3623,what kind of film is [Adventures in Babysitting],Comedy|Action|Adventure,"MATCH (m:Movie {name: ""Adventures in Babysitting""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3624,which kind of film is [Spanglish],Drama|Comedy,"MATCH (m:Movie {name: ""Spanglish""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3625,What kind of gender is [Circus of Horrors] in,Horror,"MATCH (m:Movie {name: ""Circus of Horrors""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3626,what kind of film is [Shenandoah],War,"MATCH (m:Movie {name: ""Shenandoah""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3627,What kind of film is [If You Could Only Cook],Comedy,"MATCH (m:Movie {name: ""If You Could Only Cook""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3628,what kind of film is [Bloody Pit of Horror],Horror,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""Bloody Pit of Horror"" RETURN g.name"
3629,What type of film is [The Shop Around the Corner],Comedy,"MATCH (m:Movie {name: ""The Shop Around the Corner""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3630,What is the kind for [Magic in the Water],Family,"MATCH (m:Movie{name:'Magic in the Water'})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3631,what kind of movie is [Simon Birch],Drama|Comedy,"MATCH (m:Movie {name: ""Simon Birch""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3632,which kind of film is [Son of Frankenstein],Horror,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""Son of Frankenstein"" RETURN g.name"
3633,What is the type of [The Secret Life of Zoey],Drama,"MATCH (m:Movie {name: ""The Secret Life of Zoey""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3634,what kind of movie is [My Little Eye],Horror,"MATCH (m:Movie {name: ""My Little Eye""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3635,what &apos;s the genre for the film [Map of the Sounds of Tokyo],Drama,"MATCH (m:Movie {name: ""Map of the Sounds of Tokyo""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3636,Which type of film is [Requiem for a Dream],Drama,"MATCH (m:Movie {name: ""Requiem for a Dream""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3637,what kind of movie is [The Secret Six],Crime,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""The Secret Six"" RETURN g.name"
3638,what was the type of [Love and Honor],Drama|War,"MATCH (m:Movie{name:'Love and Honor'})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3639,which type of film is [Boiling Point],Action,MATCH (m:Movie {name: 'Boiling Point'})-[:HAS_GENRE]->(g:Genre) RETURN g.name
3640,"Which kind of film is [Welcome, or No Trespassing]",Comedy,"MATCH (m:Movie{name:""Welcome, or No Trespassing""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
