,query,target_query,generated_query
4954,What kind of film is [Super 8],Thriller,"MATCH (m:Movie{name:""Super 8""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4955,what was the genre film [Violet Tendencies],Comedy,"MATCH (m:Movie {name: 'Violet Tendencies'})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4956,What kind of film [Diamonds],Comedy,"MATCH (m:Movie {name: ""Diamonds""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4957,which type of film is [The Mirror Crack'd],Crime|Mystery,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""The Mirror Crack'd"" RETURN g.name"
4958,which is the genre for the film [Stalingrad],Drama|War,"MATCH (m:Movie {name: ""Stalingrad""})-[:HAS_GENRE]->(g:Genre) RETURN g.name"
4959,what kind of film are [Rapt],Drama,"MATCH (m:Movie {name: ""Rapt""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4960,what is the genre of the film [The Gun That Won the West],Western,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""The Gun That Won the West"" RETURN g.name"
4961,what kind of fact [What Just Happened] fall under,Drama|Comedy,"MATCH (m:Movie {name: ""What Just Happened""})-[r]->(n) RETURN type(r), n.name"
4962,What is the kind for [Altered],Horror,"MATCH (m:Movie{name:""Altered""})-[:HAS_GENRE]->(g:Genre) RETURN g.name"
4963,what kind of movie is [Bopha!],Drama,"MATCH (m:Movie {name: 'Bopha!'})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4964,What is the genre for the [There Be Dragons] film,Drama|War,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""There Be Dragons"" RETURN g.name"
4965,what is the genre the film [Turbulence],Action|Thriller,"MATCH (m:Movie {name: ""Turbulence""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4966,What type of film is [Talk to Her],Drama,"MATCH (m:Movie {name: ""Talk to Her""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4967,What was the nature of the film [Story of a Prostitute],War,"MATCH (m:Movie {name: ""Story of a Prostitute""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4968,What is the genre for film [Kwaidan],Horror,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""Kwaidan"" RETURN g.name"
4969,what was the genre of the film [Now Is Good],Drama,"MATCH (m:Movie {name: ""Now Is Good""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4970,Which type of film is [Female Trouble],Comedy|Crime,"MATCH (m:Movie {name: 'Female Trouble'})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4971,what is the genre film [Despicable Me],Comedy|Animation,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""Despicable Me"" RETURN g.name"
4972,which kind of film is [Winchester '73],Western,"MATCH (m:Movie {name: ""Winchester '73""})-[:HAS_GENRE]->(g:Genre) RETURN g.name"
4973,Which type of film is [A Guy Named Joe],War,"MATCH (m:Movie {name: ""A Guy Named Joe""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4974,What was the genre of the film [Never Back Down],Action,"MATCH (m:Movie {name: ""Never Back Down""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4975,which type of film is [Challenge to Lassie],Drama,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""Challenge to Lassie"" RETURN g.name"
4976,What kind of gender is [Rambo] in,Action|War,"MATCH (m:Movie {name: 'Rambo'})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4977,which type of film is [Sniper],Action,"MATCH (m:Movie {name: ""Sniper""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4978,What is the type of [Gold Diggers of 1933],Musical,"MATCH (m:Movie {name: ""Gold Diggers of 1933""})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4979,Which type of film is [Repulsion],Horror,"MATCH (m:Movie {name: 'Repulsion'})-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4980,what kind of movie is [The Legend of Hell House],Horror,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE m.name = ""The Legend of Hell House"" RETURN g.name"
4981,Which language is [Sarraounia] in,French,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = 'Sarraounia'
RETURN l.name"
4982,which language is [The Best Intentions] in the,Swedish,"MATCH (m:Movie {name: ""The Best Intentions""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
4983,which language is [The Sacrifice] in the,Swedish,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""The Sacrifice""
RETURN l.name"
4984,which is the language spoken in the film [Only God Forgives],Thai,"MATCH (m:Movie {name: ""Only God Forgives""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
4985,which language is [Zatoichi the Outlaw] in the,Japanese,"""MATCH (m:Movie {name: 'Zatoichi the Outlaw'})-[:IN_LANGUAGE]->(l:Language) RETURN l.name"""
4986,the primary language in [Giliap],Swedish,"MATCH (m:Movie {name: ""Giliap""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
4987,Which is the main language of [Jane Eyre],English|French,"MATCH (m:Movie {name: ""Jane Eyre""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
4988,which language is [To Rome with Love] in,Italian,"MATCH (m:Movie {name: 'To Rome with Love'})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
4989,Which language is [Cut and Run] in,Italian,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language) 
WHERE m.name = ""Cut and Run"" 
RETURN l.name"
4990,What is the principal language of [Godzilla vs. Megalon],Japanese,"MATCH (m:Movie {name: ""Godzilla vs. Megalon""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
4991,Language used in [Joker],Hindi,"""MATCH (m:Movie {name: 'Joker'})-[:IN_LANGUAGE]->(l:Language) RETURN l.name"""
4992,which is the main language of [LOL],French,"MATCH (m:Movie {name: ""LOL""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
4993,which is the main language of [Headhunters],Norwegian,"MATCH (m:Movie {name: 'Headhunters'})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
4994,Which language is [Patriotism] in,Japanese,"MATCH (m:Movie {name: 'Patriotism'})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
4995,What is spoken in [Eye of the Needle],German,"MATCH (m:Movie {name: ""Eye of the Needle""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
4996,What is the main language of [Between Your Legs],Spanish,"MATCH (m:Movie {name: ""Between Your Legs""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
4997,What is the spoken language of [Decision Before Dawn],German,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""Decision Before Dawn""
RETURN l.name"
4998,what language is spoken in the film [The Monk],French,"MATCH (m:Movie {name: ""The Monk""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
4999,which language is [Los Bandoleros] in,Spanish,"MATCH (m:Movie {name: ""Los Bandoleros""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5000,which language is [A Special Day] in,Italian,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language) WHERE m.name = ""A Special Day"" RETURN l.name"
5001,What is the main language of [47 Ronin],Japanese,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = '47 Ronin'
RETURN l.name"
5002,Who is the main language of [Offside],Swedish,"MATCH (m:Movie{name:""Offside""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5003,the primary language in the [The Last Deadly Mission] film,French,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""The Last Deadly Mission""
RETURN l.name"
5004,which language is [Go for It],Italian,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""Go for It""
RETURN l.name"
5005,what language is [Two Mules for Sister Sara] in the,French,"""MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language) WHERE m.name = 'Two Mules for Sister Sara' RETURN l.name"""
5006,which language is [Stations of the Cross] in the,German,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language) WHERE m.name = ""Stations of the Cross"" RETURN l.name"
5007,the primary language in the [The Burglars] film,English,"MATCH (m:Movie {name: ""The Burglars""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5008,what is the spoken language in the film [Carmina or Blow Up],Spanish,"MATCH (m:Movie {name: ""Carmina or Blow Up""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5009,which is the spoken language in the film [Kenny Begins],Swedish,"MATCH (m:Movie {name: ""Kenny Begins""})-[:IN_LANGUAGE]->(l:Language) RETURN l.name"
5010,the primary language in the [Gangs of New York] film,Irish,"MATCH (m:Movie {name: 'Gangs of New York'})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5011,the main language of [The New York Ripper],Italian,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language) WHERE m.name = ""The New York Ripper"" RETURN l.name"
5012,which language is [The Place Beyond the Pines] in the,English,"MATCH (m:Movie {name: 'The Place Beyond the Pines'})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5013,What is the spoken language of [I as in Icarus],French,"MATCH (m:Movie {name: ""I as in Icarus""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5014,Which is the main language of [The Sucker],French,"""MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language) WHERE m.name = 'The Sucker' RETURN l.name"""
5015,What is the principal language of [Riding Alone for Thousands of Miles],Japanese,"MATCH (m:Movie {name:""Riding Alone for Thousands of Miles""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5016,What is the spoken language in the film [That Night in Varennes],French|Italian,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language) WHERE m.name = ""That Night in Varennes"" RETURN l.name"
5017,which language is the film [Taffin] in,Irish,"MATCH (m:Movie {name: ""Taffin""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5018,What is the language spoken in [See the Sea],French,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""See the Sea""
RETURN l.name"
5019,What is the language spoken in the film [The Women on the 6th Floor],French,"MATCH (m:Movie {name: ""The Women on the 6th Floor""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5020,Which is the main language of [Wings of Hope],German,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""Wings of Hope""
RETURN l.name"
5021,what language is spoken in the film [Dad Savage],English,"MATCH (m:Movie {name: ""Dad Savage""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5022,Who is the main language of [Planet of the Apes],English,"""MATCH (m:Movie {name: 'Planet of the Apes'})-[:IN_LANGUAGE]->(l:Language) RETURN l.name"""
5023,Who is the main language of [Talk of Angels],English|Spanish,"MATCH (m:Movie {name: ""Talk of Angels""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5024,which language is [Whity],German,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""Whity""
RETURN l.name"
5025,the primary language in the [Raging Phoenix] film,Thai,"MATCH (m:Movie {name: 'Raging Phoenix'})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5026,the primary language in [The Scent of Green Papaya],Vietnamese,"MATCH (m:Movie{name:'The Scent of Green Papaya'})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5027,the main language of [Loft],Flemish,"MATCH (m:Movie {name: ""Loft""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5028,The principal language of [Dororo],Japanese,"MATCH (m:Movie {name: ""Dororo""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5029,Language used in [Grill Point],German,"MATCH (m:Movie {name: 'Grill Point'})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5030,Which language is [Welcome to New York] in the,French,"MATCH (m:Movie {name: 'Welcome to New York'})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5031,which is the language spoken in the film [Sisters],French,"MATCH (m:Movie {name: ""Sisters""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5032,what is the primary language in the [Shoah] film,French|German|Hebrew|Polish|Yiddish,"MATCH (m:Movie {name: 'Shoah'})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5033,What is the language spoken in the film [Metropolis],German,"MATCH (m:Movie {name: ""Metropolis""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5034,What is the main language of [Nekromantik],German,"MATCH (m:Movie {name: ""Nekromantik""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5035,What is the language spoken in [Anything Goes],English,"MATCH (m:Movie {name: ""Anything Goes""})-[:IN_LANGUAGE]->(l:Language) 
RETURN l.name"
5036,Which language is [The Iron Ladies] in,Thai,"MATCH (m:Movie{name:""The Iron Ladies""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5037,which language is [Envy] in the,Turkish,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language) 
WHERE m.name = ""Envy"" 
RETURN l.name"
5038,which is the language spoken in the film [Phaedra],Greek,"MATCH (m:Movie {name: 'Phaedra'})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5039,what language spoken in the film [Cinderella],English,"MATCH (m:Movie {name: ""Cinderella""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5040,what language is [Nomads] in the,French,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language) 
WHERE m.name = ""Nomads"" 
RETURN l.name"
5041,The principal language of [The Little Fox],Hungarian,"MATCH (m:Movie {name: ""The Little Fox""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5042,what language is [Dust] in the,Macedonian,"MATCH (m:Movie {name: ""Dust""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5043,which language is [Les Cousins] in the,French,"""MATCH (m:Movie {name: 'Les Cousins'})-[:IN_LANGUAGE]->(l:Language) RETURN l.name"""
5044,What is the spoken language in the film [March of the Penguins],French,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language) 
WHERE m.name = ""March of the Penguins"" 
RETURN l.name"
5045,What is the spoken language in [Live Flesh],Spanish,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""Live Flesh""
RETURN l.name"
5046,What is the principal language of [Summer Storm],German,"MATCH (m:Movie {name: 'Summer Storm'})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5047,which is the primary language in the film [Venus in Fur],French,"MATCH (m:Movie {name: ""Venus in Fur""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name AS Primary_Language"
5048,What language is the film [The Red Balloon] in,French,"MATCH (m:Movie {name: ""The Red Balloon""})-[:IN_LANGUAGE]->(l:Language) RETURN l.name"
5049,What is the primary language in the film [Avalon],Polish,"MATCH (m:Movie {name: 'Avalon'})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name AS Primary_Language"
5050,"what language is the film [Ciao, Professore!] in",Italian,"MATCH (m:Movie {name: ""Ciao, Professore!""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5051,What is the spoken language in [These Girls],English,"MATCH (m:Movie{name:""These Girls""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5052,The language spoken in [Chalet Girl],German,"MATCH (m:Movie{name:'Chalet Girl'})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5053,which is the language spoken in the film [Babette's Feast],Danish,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""Babette's Feast""
RETURN l.name"
5054,Which language is [Orchestra Rehearsal] in the,Italian,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language) 
WHERE m.name = ""Orchestra Rehearsal"" 
RETURN l.name"
5055,the primary language in [Three Brothers],Italian,"MATCH (m:Movie {name: ""Three Brothers""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5056,what is the main language of [The Other Side of Sunday],Norwegian,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""The Other Side of Sunday""
RETURN l.name"
5057,Which language is the film [Santa Claus] in,Spanish,"MATCH (m:Movie {name: 'Santa Claus'})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5058,which language is the movie [Zombie and the Ghost Train] in,Finnish,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language) WHERE m.name = ""Zombie and the Ghost Train"" RETURN l.name"
5059,which language is [Cell 211],Spanish,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""Cell 211""
RETURN l.name"
5060,Which language is [Murmur of the Heart] in the,French,"MATCH (m:Movie {name: 'Murmur of the Heart'})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5061,what is the primary language in the film [What Richard Did],Irish,"MATCH (m:Movie {name: ""What Richard Did""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5062,which language is [Hangmen Also Die!] in,German,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""Hangmen Also Die!""
RETURN l.name"
5063,Which language is [Closer to the Moon] in,Romanian,"MATCH (m:Movie {name: 'Closer to the Moon'})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5064,what is the main language of [A Monkey in Winter],French,"MATCH (m:Movie{name: 'A Monkey in Winter'})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5065,the language spoken in the film [Priceless],French,"MATCH (m:Movie{name:'Priceless'})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5066,Which language is the film [Gloria] in,Spanish,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = 'Gloria'
RETURN l.name"
5067,Which language is [Essential Killing] in,Polish,"MATCH (m:Movie{name:""Essential Killing""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5068,Which language is [Stricken] in,Dutch,"MATCH (m:Movie {name: ""Stricken""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5069,which language is [The Gilded Lily],English,"MATCH (m:Movie {name: ""The Gilded Lily""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5070,the primary language in the film [Adventures of Captain Marvel],English,"MATCH (m:Movie{name:""Adventures of Captain Marvel""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5071,What is the spoken language in the film [Paulette],French,"MATCH (m:Movie {name: ""Paulette""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5072,what language is the film [Entre ses mains] in,French,"MATCH (m:Movie {name: ""Entre ses mains""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5073,the primary language in [Shara],Japanese,"MATCH (m:Movie {name: ""Shara""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5074,which is the main language of [The Five Obstructions],Danish,"MATCH (m:Movie {name: ""The Five Obstructions""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5075,what language spoken in the film [Hideous Kinky],English,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language) WHERE m.name = ""Hideous Kinky"" RETURN l.name"
5076,Which language is [The East] in the,English,"MATCH (m:Movie {name: ""The East""})-[:IN_LANGUAGE]->(l:Language) RETURN l.name"
5077,The main language of [The Science of Sleep],French,"MATCH (m:Movie {name: ""The Science of Sleep""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5078,which is the principal language of [3 Idiots],Hindi,"MATCH (m:Movie {name: ""3 Idiots""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name as Language"
5079,What is the principal language of [Firelight],English,"MATCH (m:Movie {name: ""Firelight""})-[:IN_LANGUAGE]->(l:Language) RETURN l.name"
5080,which language is [Come Dance with Me!] in the,French,"MATCH (m:Movie {name: ""Come Dance with Me!""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5081,which language is [Evilenko] in the,English,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""Evilenko""
RETURN l.name"
5082,what language spoken in the film [The Wedding Director],Italian,"MATCH (m:Movie {name: ""The Wedding Director""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5083,Language used in [Camino],Spanish,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language) WHERE m.name = ""Camino"" RETURN l.name"
5084,which language is [Pandora's Box] in the,German,"MATCH (m:Movie {name: ""Pandora's Box""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5085,what language is [Ararat] in the,French|Armenian,"""MATCH (m:Movie {name: 'Ararat'})-[:IN_LANGUAGE]->(l:Language) RETURN l.name"""
5086,What is the spoken language in the film [Leprechaun],English,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""Leprechaun""
RETURN l.name"
5087,Which language is the film [Catch-22] in,Italian,"MATCH (m:Movie {name: ""Catch-22""})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5088,What language is the film [Julia and Julia] in,Italian,"MATCH (m:Movie {name: 'Julia and Julia'})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5089,What is the spoken language in the film [Boarding Gate],French,"MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""Boarding Gate""
RETURN l.name"
5090,in the film [The Blue Light],German,"MATCH (m:Movie {name: ""The Blue Light""}) RETURN m"
5091,Which language is [Man Bites Dog] in the,French,"MATCH (m:Movie {name: 'Man Bites Dog'})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5092,The primary language in the film [Witchhammer],Czech,"MATCH (m:Movie {name: ""Witchhammer""})-[:IN_LANGUAGE]->(lang:Language)
RETURN lang.name"
5093,What is the language spoken in the film [Éxtasis],Spanish,"MATCH (m:Movie{name:'Éxtasis'})-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
5094,which language is [Love Me If You Dare] in the,French,"""MATCH (m:Movie)-[:IN_LANGUAGE]->(l:Language) WHERE m.name = 'Love Me If You Dare' RETURN l.name"""
